ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset,NEW_STATUS
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,new data,1
2,0.0,148.13,82.52,148.13,3,3,0,2,0,1,0,2,1,1,2,0.0,0.0,0.0,0.0,5,0.0,479.0,1,30.0,14307.0,0.0,0.0,0.0,0.0,14307.0,9000.0,4000.0,5000.0,0.0,0.0,0.0,0.0,479.0,1,new data,0
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,3,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
1,0.0,43.61,43.61,0.0,1,1,0,1,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,2,43.0,-1.0,1,0.0,43.0,43.0,43.0,43.0,0.0,0.0,800.0,800.0,0.0,43.0,43.0,43.0,43.0,0.0,1,new data,0
2,4.0,29.65,18.48,29.65,3,6,4,1,0,5,4,6,0,1,8,9.0,1.0,7.0,8.0,14,0.0,775.0,2,44.0,130050.0,130050.0,0.0,1521.0,1521.0,128529.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,2042.0,1,new data,0
1,0.0,68.16,68.16,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,542.0,-1.0,1,0.0,543.0,543.0,0.0,543.0,543.0,0.0,543.0,0.0,543.0,542.0,542.0,0.0,542.0,0.0,2,new data,1
1,0.0,33.39,0.0,33.39,1,2,0,0,0,2,0,2,0,0,2,0.0,0.0,0.0,0.0,4,63.0,0.0,1,0.0,63.0,63.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,0.0,1,new data,0
1,0.0,170.55,170.55,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,194.0,-1.0,2,0.0,194.0,194.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,194.0,194.0,0.0,194.0,0.0,2,new data,1
1,0.0,176.06,176.06,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,66.26,42.13,66.26,2,2,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,2,0.0,1662.0,2,192.0,319701.0,1425.0,1425.0,1425.0,0.0,318276.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,1662.0,1,new data,0
2,0.0,108.9,66.0,108.9,3,5,0,2,0,3,0,2,0,2,0,0.0,0.0,0.0,0.0,5,0.0,2384.0,2,12.0,472973.0,22997.0,0.0,22997.0,22997.0,449976.0,27500.0,0.0,27500.0,0.0,0.0,0.0,0.0,2874.0,1,new data,0
1,1.0,172.61,0.0,172.61,2,3,1,0,0,3,1,1,0,0,5,2.0,0.0,1.0,2.0,8,0.0,1710.0,2,13.0,130064.0,60675.0,0.0,0.0,0.0,130064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.0,0,new data,0
2,0.0,170.26,170.26,11.13,3,6,2,4,0,2,2,6,3,1,2,0.0,0.0,0.0,0.0,8,0.0,329.0,1,0.0,6.0,6.0,6.0,6.0,0.0,0.0,21000.0,19000.0,2000.0,0.0,0.0,0.0,0.0,546.0,0,new data,0
2,0.0,129.55,129.55,16.23,2,2,0,1,0,1,0,2,0,1,1,0.0,0.0,0.0,0.0,3,0.0,669.0,1,1.0,929.0,929.0,0.0,298.0,298.0,631.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,669.0,0,new data,0
3,3.0,124.32,0.0,124.32,2,3,2,0,0,3,2,2,0,0,2,3.0,0.0,1.0,3.0,5,1952.0,1948.0,2,15.0,323282.0,9943.0,0.0,0.0,0.0,323282.0,0.0,0.0,0.0,1952.0,0.0,0.0,0.0,2566.0,1,new data,0
1,2.0,7.65,0.0,7.65,1,2,2,0,0,2,2,2,0,0,1,3.0,1.0,2.0,3.0,3,0.0,135.0,1,3.0,1836.0,1836.0,0.0,0.0,0.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1,new data,0
3,2.0,137.74,137.74,27.61,4,5,3,1,0,4,3,4,0,1,1,3.0,1.0,2.0,3.0,6,403.0,480.0,1,10.0,116732.0,32340.0,0.0,1758.0,1758.0,114974.0,2500.0,0.0,2500.0,403.0,0.0,0.0,0.0,1468.0,1,new data,0
2,0.0,170.16,0.0,142.87,2,2,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,2,8374.0,0.0,1,0.0,8374.0,8374.0,0.0,0.0,0.0,8374.0,0.0,0.0,0.0,8374.0,8374.0,0.0,0.0,0.0,2,new data,1
2,5.0,8.74,3.65,8.74,2,2,2,1,1,1,1,1,1,0,3,7.0,0.0,1.0,1.0,5,0.0,1159.0,1,216.0,254499.0,3804.0,3804.0,3804.0,0.0,250695.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,1159.0,0,new data,0
4,1.0,111.19,111.19,50.03,3,4,1,3,1,1,0,3,2,1,4,4.0,0.0,3.0,4.0,8,1721.646,4163.4855,1,3722.0,874432.3605,21165.0,21165.0,21165.0,0.0,853267.3605,60100.0,60000.0,100.0,1721.646,0.0,0.0,0.0,4163.4855,1,new data,0
3,1.0,190.48,190.48,23.06,3,5,0,4,0,1,0,5,3,1,7,1.0,0.0,1.0,1.0,12,0.0,466.0,2,55.0,33405.0,33405.0,5297.0,7693.0,2396.0,25712.0,57317.0,52317.0,5000.0,0.0,0.0,0.0,0.0,466.0,1,new data,0
2,0.0,112.94,112.94,54.16,3,3,0,2,0,1,0,2,1,1,7,0.0,0.0,0.0,0.0,10,0.0,1373.0,2,158.0,216404.0,0.0,0.0,0.0,0.0,216404.0,4037.0,3737.0,300.0,0.0,0.0,0.0,0.0,1373.0,2,new data,1
1,0.0,153.0,153.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,306.0,306.0,0.0,306.0,306.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,32.74,32.74,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,136.23,136.23,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,22179.0,-1.0,1,0.0,22179.0,22179.0,0.0,22179.0,22179.0,0.0,22179.0,0.0,22179.0,22179.0,22179.0,0.0,22179.0,0.0,2,new data,1
2,0.0,56.32,56.32,56.1,3,3,0,1,0,2,0,2,0,1,2,0.0,0.0,0.0,0.0,5,2.0,1110.0,2,26.0,254572.0,3212.0,0.0,2.0,2.0,254570.0,300.0,0.0,300.0,2.0,2.0,0.0,2.0,1233.0,1,new data,0
1,0.0,65.52,65.52,0.0,1,1,0,1,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,3,62.0,-1.0,1,0.0,78.0,78.0,78.0,78.0,0.0,0.0,1000.0,1000.0,0.0,62.0,62.0,62.0,62.0,0.0,1,new data,0
4,0.0,96.45,60.71,96.45,3,4,0,1,0,3,0,2,1,0,0,0.0,0.0,0.0,0.0,4,27.5758,1635.0,2,43.0,705849.1896,6677.0,0.0,0.0,0.0,705849.1896,11300.0,11300.0,0.0,27.5758,0.0,0.0,0.0,2996.4564,0,new data,0
2,0.0,79.45,0.0,79.45,2,2,0,0,0,2,0,2,0,0,3,0.0,0.0,0.0,0.0,5,3101.0,1610.0,1,18.0,233605.0,233605.0,0.0,0.0,0.0,233605.0,0.0,0.0,0.0,4412.0,4412.0,0.0,0.0,2305.0,2,new data,1
3,1.0,15.68,11.77,15.68,3,8,2,1,1,7,1,8,1,0,0,1.0,0.0,1.0,1.0,8,136.0,401.0,1,44.0,81368.0,81368.0,2457.0,2457.0,0.0,78911.0,3000.0,3000.0,0.0,353.0,353.0,0.0,0.0,1561.0,2,new data,1
1,1.0,1.65,1.65,0.0,1,1,1,1,1,0,0,1,0,1,0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
2,2.0,185.9,0.0,185.9,2,2,0,0,0,2,0,2,0,0,0,2.0,2.0,2.0,2.0,3,2515.0,277.0,1,0.0,2515.0,2515.0,0.0,0.0,0.0,2515.0,0.0,0.0,0.0,2515.0,2515.0,0.0,0.0,277.0,2,new data,1
3,0.0,81.16,81.16,25.32,5,6,0,4,0,2,0,5,2,2,2,0.0,0.0,0.0,0.0,8,0.0,2581.0,2,216.0,591657.0,34118.0,5250.0,14825.0,9575.0,576832.0,26300.0,11000.0,15300.0,0.0,0.0,0.0,0.0,2670.0,0,new data,0
1,0.0,17.48,0.0,0.0,1,1,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0,0.0,9,77.0,-1.0,1,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0,0.0,0.0,1,new data,0
1,1.0,17.1,17.1,0.0,1,1,0,1,0,0,0,1,0,1,6,1.0,0.0,0.0,0.0,8,0.0,-1.0,2,0.0,2129.0,2129.0,0.0,2129.0,2129.0,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,126.71,126.71,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,201.42,201.42,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,160.77,51.1,160.77,2,2,0,1,0,1,0,1,1,0,2,0.0,0.0,0.0,0.0,4,0.0,1509.7257,1,297.0,29496.2171,0.0,0.0,0.0,0.0,29496.2171,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,1509.7257,0,new data,0
1,0.0,128.68,128.68,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,107.06,42.58,107.06,3,4,0,2,0,2,0,2,1,1,3,0.0,0.0,0.0,0.0,7,0.0,1201.743,2,3683.0,587323.6097,43.0,43.0,43.0,0.0,587280.6097,20000.0,15000.0,5000.0,0.0,0.0,0.0,0.0,2367.8054,0,new data,0
1,0.0,147.71,133.87,147.71,2,2,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,2,0.0,799.6982,2,2038.0,107024.1616,1984.0,1984.0,1984.0,0.0,105040.1616,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,799.6982,1,new data,0
1,0.0,70.45,70.45,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,4536.0,-1.0,1,0.0,4542.0,4542.0,0.0,4542.0,4542.0,0.0,2000.0,0.0,2000.0,4536.0,4536.0,0.0,4536.0,0.0,2,new data,1
1,0.0,170.26,170.26,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,1.0,9.06,0.0,9.06,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,1,0.0,648.0,2,25.0,15937.0,15937.0,0.0,0.0,0.0,15937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0,new data,0
1,0.0,432.0,432.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,1.0,116.77,116.77,9.16,2,2,1,1,0,1,1,2,1,0,3,1.0,0.0,0.0,0.0,5,538.0,506.0,1,16.0,7918.0,7918.0,0.0,0.0,0.0,7918.0,5000.0,5000.0,0.0,538.0,538.0,0.0,0.0,506.0,1,new data,0
2,0.0,123.84,123.84,19.06,3,3,0,1,0,2,0,2,0,1,3,0.0,0.0,0.0,0.0,6,0.0,1684.0,2,57.0,401135.0,27928.0,0.0,0.0,0.0,401135.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,2175.0,1,new data,0
2,0.0,133.06,0.0,133.06,1,2,0,0,0,2,0,2,0,0,2,0.0,0.0,0.0,0.0,4,0.0,290.0,1,37.0,7354.0,7354.0,0.0,0.0,0.0,7354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,1,new data,0
4,1.0,94.58,94.58,64.42,3,8,0,2,0,6,0,8,2,0,4,1.0,0.0,0.0,1.0,12,1054.0,1221.0,2,28.0,87644.0,87644.0,2935.0,2935.0,0.0,84709.0,38706.0,38706.0,0.0,1849.0,1849.0,0.0,0.0,4280.0,1,new data,0
1,1.0,161.65,161.65,0.0,1,1,0,1,0,0,0,1,0,1,0,1.0,0.0,0.0,1.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,2.0,5.74,0.0,5.74,1,2,3,0,0,2,3,2,0,0,1,4.0,0.0,3.0,3.0,3,0.0,183.0,1,5.0,1848.0,1848.0,0.0,0.0,0.0,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1,new data,0
3,0.0,151.06,151.06,0.0,1,3,0,3,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123400.0,123400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,149.97,149.97,17.94,3,3,0,2,0,1,0,2,1,1,0,0.0,0.0,0.0,0.0,3,0.0,1466.0,2,91.0,133499.0,0.0,0.0,0.0,0.0,133499.0,5000.0,4000.0,1000.0,0.0,0.0,0.0,0.0,1466.0,0,new data,0
1,0.0,17.58,0.0,17.58,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,192.0,196.0,1,14.0,2838.0,2838.0,0.0,0.0,0.0,2838.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,196.0,1,new data,0
2,0.0,120.55,120.55,0.0,2,2,0,2,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,2,108.0,-1.0,2,0.0,108.0,108.0,0.0,108.0,108.0,0.0,400.0,0.0,400.0,108.0,108.0,0.0,108.0,0.0,1,new data,0
1,0.0,71.77,71.77,0.0,1,1,0,1,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,287.0,287.0,287.0,287.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,17.48,11.65,17.48,2,3,2,1,1,2,1,3,1,0,1,0.0,0.0,0.0,0.0,4,90.0,351.0,1,27.0,29499.0,29499.0,565.0,565.0,0.0,28934.0,500.0,500.0,0.0,90.0,90.0,90.0,90.0,602.0,2,new data,1
4,1.0,110.16,110.16,84.97,3,6,1,1,0,5,1,6,0,1,13,1.0,0.0,0.0,1.0,20,3.0,889.0,2,0.0,54823.0,54823.0,0.0,0.0,0.0,54823.0,1000.0,0.0,1000.0,3.0,3.0,0.0,0.0,2046.0,0,new data,0
0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,new data,1
1,0.0,94.77,0.0,94.77,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,1634.851,2,3104.0,327037.1698,0.0,0.0,0.0,0.0,327037.1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.851,0,new data,0
5,4.0,79.1,78.1,79.1,5,6,0,3,0,3,0,5,1,2,3,5.0,0.0,2.0,4.0,9,1071.0,1828.1835,1,57.0,570430.991,155216.0,9096.0,11331.0,2235.0,559099.991,13000.0,9000.0,4000.0,1319.0,1319.0,248.0,248.0,4286.1835,1,new data,0
3,0.0,165.19,165.19,27.71,2,3,0,1,0,2,0,3,0,1,3,0.0,0.0,0.0,0.0,6,0.0,795.0,2,12.0,23193.0,23193.0,0.0,0.0,0.0,23193.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,827.0,0,new data,0
2,2.0,116.65,116.65,15.23,4,5,3,2,0,3,3,3,1,1,4,5.0,0.0,3.0,4.0,9,0.0,2267.0,2,70.0,732793.0,162741.0,4953.0,4953.0,0.0,727840.0,14500.0,5000.0,9500.0,0.0,0.0,0.0,0.0,5223.0,0,new data,0
2,0.0,118.13,118.13,113.81,2,2,0,1,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,3,0.0,1914.5484,2,3628.0,447563.1128,0.0,0.0,0.0,0.0,447563.1128,13000.0,13000.0,0.0,0.0,0.0,0.0,0.0,1914.5484,0,new data,0
2,3.0,3.26,0.0,3.26,1,2,2,0,0,2,2,2,0,0,1,7.0,1.0,5.0,6.0,3,26.0,227.0,1,30.0,13321.0,13321.0,0.0,0.0,0.0,13321.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,355.0,1,new data,0
1,0.0,57.52,57.52,0.0,1,1,0,1,0,0,0,1,1,0,4,0.0,0.0,0.0,0.0,5,177.0,-1.0,1,0.0,2984.0,2984.0,2984.0,2984.0,0.0,0.0,5000.0,5000.0,0.0,177.0,177.0,177.0,177.0,0.0,1,new data,0
1,0.0,75.29,75.29,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,255.0,-1.0,1,0.0,257.0,257.0,0.0,257.0,257.0,0.0,6000.0,0.0,6000.0,255.0,255.0,0.0,255.0,0.0,2,new data,1
1,0.0,98.23,0.0,98.23,1,1,0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,5,56584.0,0.0,1,0.0,56584.0,56584.0,0.0,0.0,0.0,56584.0,0.0,0.0,0.0,56584.0,56584.0,0.0,0.0,0.0,2,new data,1
3,0.0,76.03,76.03,60.1,3,5,0,1,0,3,0,5,1,0,6,0.0,0.0,0.0,0.0,11,5757.0,475.0,1,19.0,29661.0,29661.0,0.0,0.0,0.0,28076.0,500.0,500.0,0.0,10050.0,10050.0,0.0,0.0,774.0,2,new data,1
1,1.0,35.87,35.87,26.97,3,5,2,2,0,3,2,5,1,1,6,1.0,1.0,1.0,1.0,11,0.0,574.0,1,2.0,32270.0,32270.0,13760.0,14097.0,337.0,18173.0,37500.0,36500.0,1000.0,0.0,0.0,0.0,0.0,1152.0,0,new data,0
3,0.0,105.87,0.0,105.87,1,3,0,0,0,3,0,3,0,0,3,0.0,0.0,0.0,0.0,6,2.0,72.0,1,8.0,562.0,562.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,72.0,1,new data,0
4,1.0,121.74,121.74,14.1,2,5,1,4,1,1,0,5,4,0,4,1.0,0.0,0.0,0.0,9,0.0,269.0,1,32.0,16424.0,16424.0,7946.0,7946.0,0.0,8478.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,269.0,0,new data,0
2,7.0,38.06,0.0,38.06,2,3,1,0,0,3,1,3,0,0,2,13.0,2.0,5.0,8.0,5,0.0,373.0,1,10.0,28237.0,28237.0,0.0,0.0,0.0,28237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,1,new data,0
1,0.0,28.65,0.0,28.65,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,0.0,1228.0,2,34.0,42000.0,42000.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,1,new data,0
2,0.0,117.81,117.81,20.45,3,5,0,2,0,3,0,5,0,2,0,0.0,0.0,0.0,0.0,5,21599.0,635.0,1,34.0,51442.0,51442.0,0.0,2544.0,2544.0,48898.0,2000.0,0.0,2000.0,47418.0,47418.0,0.0,2540.0,859.0,2,new data,1
1,0.0,107.23,0.0,107.23,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,2,0.0,1875.0,1,62.0,115961.0,0.0,0.0,0.0,0.0,115961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,0,new data,0
1,2.0,124.68,0.0,124.68,1,1,1,0,0,1,1,0,0,0,4,2.0,1.0,1.0,1.0,5,27.8467,1137.7366,1,2989.0,214877.0715,0.0,0.0,0.0,0.0,214877.0715,0.0,0.0,0.0,27.8467,0.0,0.0,0.0,1137.7366,1,new data,0
1,0.0,192.71,192.71,61.42,2,2,0,1,0,1,0,2,1,0,2,0.0,0.0,0.0,0.0,4,-1.0,116.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20148.0,20148.0,0.0,0.0,0.0,0.0,0.0,116.0,2,new data,1
0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,1.0,1.0,1.0,1.0,6,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,2.0,16.74,0.0,16.74,1,6,5,0,0,6,5,6,0,0,5,4.0,0.0,1.0,3.0,11,298.0,719.0,1,1.0,16101.0,16101.0,0.0,0.0,0.0,16101.0,0.0,0.0,0.0,298.0,298.0,0.0,0.0,1911.0,1,new data,0
1,0.0,33.45,0.0,33.45,1,1,0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,5,0.0,184.0,1,25.0,4606.0,4606.0,0.0,0.0,0.0,4606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0,new data,0
2,0.0,68.97,68.97,48.39,2,2,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,2,0.0,2260.0,2,213.0,482329.0,1893.0,1893.0,1893.0,0.0,480436.0,40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,2260.0,0,new data,0
2,0.0,141.45,141.45,61.06,2,2,0,1,0,1,0,2,0,1,1,0.0,0.0,0.0,0.0,3,7800.0,283.0,1,28.0,10336.0,10336.0,0.0,2536.0,2536.0,7800.0,1400.0,0.0,1400.0,10336.0,10336.0,0.0,2536.0,283.0,2,new data,1
1,1.0,0.45,0.0,0.45,1,1,2,0,0,1,2,1,0,0,3,2.0,1.0,2.0,2.0,4,0.0,264.0,1,18.0,4863.0,4863.0,0.0,0.0,0.0,4863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0,new data,0
1,0.0,93.42,93.42,52.0,2,2,0,1,0,1,0,2,1,0,3,0.0,0.0,0.0,0.0,5,11752.0,175.0,1,70.0,23998.0,23998.0,11807.0,11807.0,0.0,12191.0,9986.0,9986.0,0.0,21085.0,21085.0,11752.0,11752.0,175.0,2,new data,1
3,0.0,92.23,92.23,0.0,2,3,0,3,0,0,0,3,1,2,2,0.0,0.0,0.0,0.0,5,1327.0,-1.0,1,0.0,3283.0,3283.0,1956.0,3283.0,1327.0,0.0,11827.0,2500.0,9327.0,1327.0,1327.0,0.0,1327.0,0.0,2,new data,1
1,0.0,81.61,0.0,81.61,1,1,0,0,0,1,0,1,0,0,5,0.0,0.0,0.0,0.0,6,111977.0,110880.0,1,1.0,111977.0,111977.0,0.0,0.0,0.0,111977.0,0.0,0.0,0.0,111977.0,111977.0,0.0,0.0,110880.0,2,new data,1
1,0.0,44.29,44.29,0.0,1,1,0,1,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,2,1.0,-1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6000.0,6000.0,0.0,1.0,1.0,1.0,1.0,0.0,1,new data,0
1,0.0,53.16,53.16,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,0.0,191.71,191.71,42.45,4,4,0,2,0,2,0,4,1,1,2,0.0,0.0,0.0,0.0,6,15.0,437.0,1,3.0,13020.0,13020.0,15.0,1298.0,1283.0,11722.0,3000.0,1000.0,2000.0,15.0,15.0,15.0,15.0,577.0,1,new data,0
3,4.0,43.1,17.26,43.1,3,9,4,1,0,8,4,9,0,1,4,4.0,0.0,4.0,4.0,13,1615.0,309.0,1,0.0,32250.0,32250.0,0.0,1008.0,1008.0,31242.0,1000.0,0.0,1000.0,2599.0,2599.0,0.0,8.0,985.0,2,new data,1
2,3.0,6.26,0.0,6.26,2,2,3,0,0,2,3,2,0,0,7,4.0,0.0,1.0,2.0,9,0.0,1181.0,2,26.0,101080.0,101080.0,0.0,0.0,0.0,101080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.0,1,new data,0
3,0.0,74.06,74.06,71.45,4,5,0,1,0,4,0,4,0,1,1,0.0,0.0,0.0,0.0,6,0.0,2860.2539,2,45.0,778576.426,120360.0,0.0,27227.0,27227.0,751349.426,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,4400.2539,0,new data,0
