ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset
2,0.0,27.0,27.0,0.0,1,3,0,3,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,3,2422.0,-1.0,1,0.0,10687.0,10687.0,10687.0,10687.0,0.0,0.0,9622.0,9622.0,0.0,4882.0,4882.0,4882.0,4882.0,0.0,1,bik
4,0.0,65.0,63.0,65.0,4,6,0,2,0,4,0,6,1,1,3,0.0,0.0,0.0,0.0,10,12547.0,8016.0,3,0.0,25317.0,25317.0,1695.0,5837.0,4142.0,19480.0,5600.0,1600.0,4000.0,25317.0,25317.0,1695.0,5837.0,8016.0,1,bik
2,3.0,3.0,0.0,3.0,2,2,2,0,0,2,2,2,0,0,2,3.0,2.0,3.0,3.0,4,217.0,202.0,1,16.0,8179.0,8179.0,0.0,0.0,0.0,8179.0,0.0,0.0,0.0,217.0,217.0,0.0,0.0,372.0,1,bik
1,0.0,77.0,0.0,77.0,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,80307.0,49269.0,1,2.0,80309.0,80309.0,0.0,0.0,0.0,80309.0,0.0,0.0,0.0,80307.0,80307.0,0.0,0.0,49269.0,1,bik
3,0.0,28.0,28.0,28.0,3,8,0,4,0,4,0,8,4,0,1,0.0,0.0,0.0,0.0,9,14484.0,311.0,1,10.0,31634.0,31634.0,3773.0,3773.0,0.0,27861.0,17012.0,17012.0,0.0,19216.0,19216.0,3724.0,3724.0,546.0,1,bik
3,11.0,31.0,31.0,21.0,4,5,1,3,0,2,0,5,1,2,13,19.0,0.0,2.0,7.0,18,3686.0,673.0,1,2.0,16535.0,16535.0,821.0,4563.0,3742.0,11972.0,5200.0,1500.0,3700.0,5799.0,5799.0,192.0,3878.0,1036.0,1,bik
3,1.0,184.0,31.0,184.0,3,3,0,1,0,2,0,3,1,0,0,1.0,0.0,1.0,1.0,3,3370.0,0.0,1,0.0,6747.0,6747.0,1906.0,1906.0,0.0,4841.0,1500.0,1500.0,0.0,6747.0,6747.0,1906.0,1906.0,0.0,1,bik
1,0.0,31.0,0.0,31.0,1,1,0,0,0,1,0,1,0,0,3,0.0,0.0,0.0,0.0,4,874.0,117.0,1,7.0,874.0,874.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,874.0,874.0,0.0,0.0,117.0,1,bik
3,0.0,65.0,0.0,65.0,2,3,0,0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,3,32621.0,185.0,1,65.0,51751.0,51751.0,0.0,0.0,0.0,51751.0,0.0,0.0,0.0,51751.0,51751.0,0.0,0.0,185.0,1,bik
2,0.0,122.0,0.0,122.0,2,2,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2,6587.0,2149.0,1,4.0,14388.0,14388.0,0.0,0.0,0.0,14388.0,0.0,0.0,0.0,11975.0,11975.0,0.0,0.0,2424.0,1,bik
4,0.0,80.0,80.0,59.0,3,4,0,1,0,3,0,4,0,1,1,0.0,0.0,0.0,0.0,5,13996.0,3034.0,1,2.0,30039.0,30039.0,0.0,1530.0,1530.0,28509.0,1500.0,0.0,1500.0,28535.0,28535.0,0.0,26.0,3667.0,1,bik
7,2.0,137.0,137.0,43.0,3,9,0,3,0,6,0,9,1,2,8,2.0,0.0,0.0,1.0,17,28057.0,13634.0,1,1.0,69479.0,69479.0,3102.0,8842.0,5740.0,60637.0,8758.0,3000.0,5758.0,68445.0,68445.0,3102.0,8360.0,14827.0,1,bik
3,2.0,69.0,0.0,69.0,2,4,1,0,0,3,0,4,0,0,0,2.0,0.0,0.0,0.0,4,1290.0,237.0,1,5.0,1772.0,1772.0,0.0,0.0,0.0,1772.0,0.0,0.0,0.0,1772.0,1772.0,0.0,0.0,237.0,1,bik
1,1.0,11.0,0.0,11.0,1,4,4,0,0,4,4,4,0,0,0,3.0,0.0,0.0,1.0,5,344.0,99.0,1,19.0,8586.0,8586.0,0.0,0.0,0.0,8586.0,0.0,0.0,0.0,901.0,901.0,0.0,0.0,282.0,1,bik
3,0.0,24.0,21.0,24.0,2,3,0,1,0,2,0,3,0,1,2,0.0,0.0,0.0,0.0,5,2755.0,154.0,2,1.0,9177.0,9177.0,0.0,2204.0,2204.0,6973.0,2000.0,0.0,2000.0,4959.0,4959.0,0.0,2204.0,293.0,1,bik
1,1.0,28.0,19.0,28.0,2,2,0,1,0,1,0,2,1,0,3,1.0,0.0,1.0,1.0,5,188.0,119.0,1,2.0,356.0,356.0,168.0,168.0,0.0,188.0,500.0,500.0,0.0,356.0,356.0,168.0,168.0,119.0,1,bik
1,0.0,32.0,32.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,10274.0,-1.0,1,0.0,10274.0,10274.0,0.0,10274.0,10274.0,0.0,8000.0,0.0,8000.0,10274.0,10274.0,0.0,10274.0,0.0,1,bik
6,0.0,49.0,49.0,41.0,3,8,0,2,0,6,0,8,0,2,7,0.0,0.0,0.0,0.0,15,21019.0,15315.0,2,1.0,82161.0,82161.0,0.0,16443.0,16443.0,65718.0,14000.0,0.0,14000.0,71206.0,71206.0,0.0,14437.0,33134.0,1,bik
2,1.0,79.0,79.0,75.0,2,2,0,1,0,1,0,2,0,1,0,1.0,1.0,1.0,1.0,2,123.0,141.0,1,1.0,427.0,427.0,0.0,304.0,304.0,123.0,300.0,0.0,300.0,127.0,127.0,0.0,4.0,141.0,1,bik
4,0.0,52.0,52.0,36.0,2,4,0,2,0,2,0,4,2,0,6,0.0,0.0,0.0,0.0,10,8892.0,313.0,1,25.0,18953.0,18953.0,9294.0,9294.0,0.0,9659.0,10400.0,10400.0,0.0,14561.0,14561.0,8922.0,8922.0,313.0,1,bik
3,0.0,73.0,23.0,73.0,4,4,1,1,0,3,1,3,1,0,5,0.0,0.0,0.0,0.0,9,0.0,1545.0,2,47.0,151088.0,116573.0,0.0,0.0,0.0,151088.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,2716.0,1,bik
1,0.0,67.0,67.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,318.0,-1.0,1,0.0,318.0,318.0,0.0,318.0,318.0,0.0,318.0,0.0,318.0,318.0,318.0,0.0,318.0,0.0,1,bik
2,0.0,151.0,151.0,37.0,3,4,0,2,0,2,0,4,1,1,0,0.0,0.0,0.0,0.0,4,4277.0,4221.0,1,1.0,8083.0,8083.0,3735.0,3806.0,71.0,4277.0,5600.0,5000.0,600.0,8012.0,8012.0,3735.0,3735.0,4317.0,1,bik
4,0.0,34.0,30.0,34.0,3,5,0,1,0,4,0,5,1,0,1,0.0,0.0,0.0,0.0,6,3775.0,30.0,1,9.0,9341.0,9341.0,3775.0,3775.0,0.0,5566.0,3775.0,3775.0,0.0,9341.0,9341.0,3775.0,3775.0,30.0,1,bik
2,0.0,22.0,22.0,0.0,2,2,1,1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,2,69.0,-1.0,1,0.0,69.0,69.0,69.0,69.0,0.0,0.0,500.0,500.0,0.0,69.0,69.0,69.0,69.0,0.0,1,bik
1,1.0,129.0,129.0,0.0,1,1,0,1,0,0,0,1,0,1,0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,1,bik
2,1.0,43.0,0.0,43.0,3,4,1,0,0,4,1,3,0,0,0,1.0,0.0,0.0,0.0,4,17583.0,4088.0,3,1.0,56605.0,26600.0,0.0,0.0,0.0,56605.0,0.0,0.0,0.0,20343.0,20343.0,0.0,0.0,8559.0,1,bik
4,1.0,40.0,40.0,40.0,2,4,0,2,0,2,0,4,2,0,4,1.0,0.0,1.0,1.0,8,6875.0,1.0,1,6875.0,16670.0,16670.0,5958.0,5958.0,0.0,10712.0,5298.0,5298.0,0.0,16670.0,16670.0,5958.0,5958.0,1.0,1,bik
4,0.0,59.0,59.0,44.0,3,4,0,2,0,2,0,4,1,1,4,0.0,0.0,0.0,0.0,9,1903.0,99.0,1,5.0,6243.0,6243.0,1884.0,3882.0,1998.0,2361.0,6000.0,4000.0,2000.0,1905.0,1905.0,0.0,0.0,99.0,1,bik
7,0.0,98.0,98.0,45.0,4,10,1,3,0,7,1,10,1,2,2,0.0,0.0,0.0,0.0,12,10744.0,288.0,1,6.0,53343.0,53343.0,10075.0,20836.0,10761.0,32507.0,18092.0,10075.0,8017.0,53343.0,53343.0,10075.0,20836.0,523.0,1,bik
6,0.0,76.0,76.0,71.0,4,7,0,4,0,3,0,6,3,1,2,0.0,0.0,0.0,0.0,9,69869.0,48867.0,1,1.0,155851.0,85982.0,15270.0,17641.0,2371.0,138210.0,18062.0,15691.0,2371.0,146091.0,76222.0,5520.0,7881.0,49317.0,1,bik
1,0.0,31.0,0.0,31.0,1,1,0,0,0,1,0,1,0,0,3,0.0,0.0,0.0,0.0,4,8952.0,0.0,1,0.0,8952.0,8952.0,0.0,0.0,0.0,8952.0,0.0,0.0,0.0,8952.0,8952.0,0.0,0.0,0.0,1,bik
2,1.0,138.0,138.0,0.0,2,2,0,2,0,0,0,2,1,1,0,1.0,0.0,1.0,1.0,2,31.0,-1.0,1,0.0,2541.0,2541.0,10.0,2541.0,2531.0,0.0,3100.0,600.0,2500.0,41.0,41.0,10.0,41.0,0.0,1,bik
2,1.0,38.0,21.0,38.0,2,3,0,1,0,2,0,3,1,0,0,1.0,0.0,0.0,0.0,3,9588.0,246.0,1,27.0,15327.0,15327.0,3209.0,3209.0,0.0,12118.0,3500.0,3500.0,0.0,12711.0,12711.0,593.0,593.0,339.0,1,bik
1,0.0,115.0,115.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,77813.0,-1.0,2,0.0,77813.0,77813.0,0.0,77813.0,77813.0,0.0,30000.0,0.0,30000.0,77813.0,77813.0,0.0,77813.0,0.0,1,bik
1,1.0,21.0,0.0,21.0,1,1,0,0,0,1,0,1,0,0,7,1.0,0.0,1.0,1.0,8,0.0,575.0,1,19.0,11095.0,11095.0,0.0,0.0,0.0,11095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,1,bik
4,6.0,48.0,48.0,37.0,4,7,1,2,0,5,1,7,1,1,0,6.0,0.0,6.0,6.0,7,1820.0,208.0,1,7.0,23614.0,23614.0,1845.0,2866.0,1021.0,20748.0,2500.0,1500.0,1000.0,2424.0,2424.0,1820.0,1838.0,615.0,1,bik
3,0.0,65.0,65.0,46.0,3,3,0,2,0,1,0,3,1,1,0,0.0,0.0,0.0,0.0,3,12012.0,242.0,2,4.0,20542.0,20542.0,12012.0,19596.0,7584.0,946.0,14500.0,7000.0,7500.0,12096.0,12096.0,12012.0,12096.0,242.0,1,bik
4,0.0,32.0,32.0,32.0,2,6,0,1,0,5,0,6,0,1,3,0.0,0.0,0.0,0.0,9,4594.0,0.0,1,0.0,13062.0,13062.0,0.0,0.0,0.0,13062.0,94.0,0.0,94.0,13062.0,13062.0,0.0,0.0,0.0,1,bik
1,4.0,5.0,4.0,5.0,2,3,3,1,1,2,2,3,1,0,0,6.0,4.0,6.0,6.0,3,0.0,558.0,1,18.0,15610.0,15610.0,0.0,0.0,0.0,15610.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,837.0,1,bik
4,1.0,48.0,48.0,31.0,3,5,0,2,0,3,0,5,2,0,5,1.0,0.0,0.0,0.0,10,11841.0,183.0,1,21.0,19702.0,19702.0,1435.0,1435.0,0.0,18267.0,2000.0,2000.0,0.0,17277.0,17277.0,1418.0,1418.0,183.0,1,bik
1,0.0,31.0,31.0,31.0,2,3,0,2,0,1,0,3,2,0,0,0.0,0.0,0.0,0.0,3,1548.0,160.0,1,17.0,2745.0,2745.0,0.0,0.0,0.0,2745.0,1000.0,1000.0,0.0,1548.0,1548.0,0.0,0.0,160.0,1,bik
2,2.0,23.0,23.0,16.0,3,4,1,1,0,3,1,4,0,1,1,2.0,0.0,0.0,0.0,5,3029.0,0.0,1,0.0,9272.0,9272.0,0.0,231.0,231.0,9041.0,231.0,0.0,231.0,6464.0,6464.0,0.0,231.0,0.0,1,bik
3,0.0,62.0,62.0,52.0,3,5,0,1,0,4,0,5,1,0,0,0.0,0.0,0.0,0.0,5,13710.0,8040.0,2,2.0,51891.0,51891.0,4324.0,4324.0,0.0,47567.0,2500.0,2500.0,0.0,25434.0,25434.0,4324.0,4324.0,8807.0,1,bik
1,0.0,46.0,46.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,1128.0,-1.0,1,0.0,1140.0,1140.0,1140.0,1140.0,0.0,0.0,500.0,500.0,0.0,1128.0,1128.0,1128.0,1128.0,0.0,1,bik
3,0.0,128.0,0.0,128.0,2,3,0,0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,3,6129.0,3347.0,2,0.0,8275.0,8275.0,0.0,0.0,0.0,8275.0,0.0,0.0,0.0,8275.0,8275.0,0.0,0.0,3395.0,1,bik
1,0.0,41.0,41.0,21.0,3,3,0,2,0,1,0,3,1,1,1,0.0,0.0,0.0,0.0,4,0.0,460.0,1,15.0,12217.0,12217.0,1695.0,5457.0,3762.0,6760.0,6000.0,2000.0,4000.0,0.0,0.0,0.0,0.0,460.0,1,bik
4,0.0,108.0,108.0,88.0,4,4,0,2,0,2,0,4,1,1,0,0.0,0.0,0.0,0.0,4,9702.0,99.0,1,12.0,17578.0,17578.0,3553.0,6665.0,3112.0,10913.0,6600.0,3600.0,3000.0,14576.0,14576.0,3553.0,3663.0,99.0,1,bik
3,0.0,110.0,110.0,56.0,3,3,0,2,0,1,0,3,1,1,1,0.0,0.0,0.0,0.0,4,4551.0,0.0,1,0.0,8161.0,8161.0,4608.0,4608.0,0.0,3553.0,6650.0,5000.0,1650.0,8104.0,8104.0,4551.0,4551.0,0.0,1,bik
5,3.0,46.0,46.0,11.0,3,6,4,2,0,4,4,6,0,2,2,3.0,0.0,0.0,3.0,8,1330.0,309.0,1,1.0,10896.0,10896.0,0.0,1211.0,1211.0,9685.0,3200.0,0.0,3200.0,2371.0,2371.0,0.0,207.0,637.0,1,bik
1,0.0,107.0,107.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,2576.0,2576.0,0.0,2576.0,2576.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1,bik
2,3.0,18.0,0.0,18.0,2,4,3,0,0,4,3,4,0,0,1,4.0,0.0,0.0,1.0,5,2210.0,201.0,1,24.0,12785.0,12785.0,0.0,0.0,0.0,12785.0,0.0,0.0,0.0,3589.0,3589.0,0.0,0.0,392.0,1,bik
1,1.0,40.0,40.0,0.0,1,3,0,3,0,0,0,3,3,0,7,1.0,0.0,0.0,1.0,10,18.0,-1.0,1,0.0,18.0,18.0,18.0,18.0,0.0,0.0,1500.0,1500.0,0.0,18.0,18.0,18.0,18.0,0.0,1,bik
2,0.0,80.0,0.0,80.0,2,2,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2,1.0,108.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,108.0,1,bik
1,1.0,9.0,9.0,9.0,2,2,2,1,1,1,1,2,1,0,0,1.0,0.0,0.0,1.0,2,2588.0,854.0,2,40.0,35810.0,35810.0,1237.0,1237.0,0.0,34573.0,1000.0,1000.0,0.0,3070.0,3070.0,482.0,482.0,854.0,1,bik
3,1.0,53.0,53.0,52.0,3,4,1,2,0,2,1,3,2,0,2,1.0,0.0,0.0,1.0,6,1.0,395.0,1,6.0,96134.0,2723.0,2397.0,2397.0,0.0,93737.0,3500.0,3500.0,0.0,1.0,1.0,0.0,0.0,450.0,1,bik
3,1.0,109.0,0.0,109.0,2,3,0,0,0,3,0,3,0,0,2,1.0,0.0,1.0,1.0,5,10232.0,0.0,2,0.0,13902.0,13902.0,0.0,0.0,0.0,13902.0,0.0,0.0,0.0,13902.0,13902.0,0.0,0.0,0.0,1,bik
3,2.0,139.0,139.0,21.0,3,3,2,1,0,2,2,3,0,1,3,3.0,0.0,1.0,2.0,6,1.0,73.0,2,0.0,4911.0,4911.0,0.0,4479.0,4479.0,432.0,5000.0,0.0,5000.0,1.0,1.0,0.0,0.0,119.0,1,bik
8,5.0,94.0,94.0,68.0,5,9,2,4,0,5,2,8,3,1,7,5.0,0.0,0.0,1.0,16,1194.0,603.0,1,8.0,64057.0,46423.0,11192.0,15808.0,4616.0,48249.0,16400.0,11800.0,4600.0,1448.0,1448.0,137.0,153.0,1263.0,1,bik
2,0.0,27.0,0.0,27.0,1,2,0,0,0,2,0,2,0,0,1,0.0,0.0,0.0,0.0,3,7843.0,2000.0,1,1.0,10496.0,10496.0,0.0,0.0,0.0,10496.0,0.0,0.0,0.0,10496.0,10496.0,0.0,0.0,2000.0,1,bik
2,1.0,29.0,20.0,29.0,2,3,0,1,0,2,0,3,1,0,0,1.0,1.0,1.0,1.0,3,748.0,416.0,1,14.0,15631.0,15631.0,1174.0,1174.0,0.0,14457.0,1100.0,1100.0,0.0,1375.0,1375.0,748.0,748.0,668.0,1,bik
1,0.0,55.0,55.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,1,bik
2,0.0,98.0,89.0,98.0,2,3,0,1,0,2,0,3,0,1,0,0.0,0.0,0.0,0.0,3,2161.0,0.0,1,0.0,3591.0,3591.0,0.0,2168.0,2168.0,1423.0,1500.0,0.0,1500.0,3584.0,3584.0,0.0,2161.0,0.0,1,bik
1,1.0,9.0,0.0,9.0,1,1,1,0,0,1,1,1,0,0,4,1.0,0.0,0.0,0.0,5,0.0,0.0,1,0.0,15038.0,15038.0,0.0,0.0,0.0,15038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,bik
2,2.0,57.0,57.0,38.0,3,4,0,2,0,2,0,4,1,1,2,2.0,1.0,2.0,2.0,6,5.0,296.0,2,22.0,13622.0,13622.0,2396.0,2902.0,506.0,10720.0,3500.0,3000.0,500.0,5.0,5.0,0.0,5.0,439.0,1,bik
2,0.0,64.0,0.0,64.0,2,2,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2,3579.0,117.0,1,13.0,5089.0,5089.0,0.0,0.0,0.0,5089.0,0.0,0.0,0.0,5089.0,5089.0,0.0,0.0,117.0,1,bik
3,0.0,31.0,0.0,31.0,2,3,0,0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,3,8230.0,208.0,1,26.0,19189.0,19189.0,0.0,0.0,0.0,19189.0,0.0,0.0,0.0,17228.0,17228.0,0.0,0.0,399.0,1,bik
3,1.0,54.0,54.0,37.0,2,5,0,2,0,3,0,5,2,0,0,1.0,0.0,1.0,1.0,5,15514.0,375.0,1,9.0,21884.0,21884.0,1674.0,1674.0,0.0,20210.0,8975.0,8975.0,0.0,20708.0,20708.0,1674.0,1674.0,835.0,1,bik
1,0.0,79.0,79.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,4275.0,-1.0,2,0.0,4275.0,4275.0,0.0,4275.0,4275.0,0.0,4275.0,0.0,4275.0,4275.0,4275.0,0.0,4275.0,0.0,1,bik
1,0.0,63.0,0.0,63.0,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,5798.0,0.0,1,0.0,5798.0,5798.0,0.0,0.0,0.0,5798.0,0.0,0.0,0.0,5798.0,5798.0,0.0,0.0,0.0,1,bik
2,0.0,39.0,0.0,39.0,1,2,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,216.0,1,10.0,6470.0,6470.0,0.0,0.0,0.0,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,1,bik
1,0.0,31.0,31.0,31.0,2,2,0,1,0,1,0,2,1,0,0,0.0,0.0,0.0,0.0,2,0.0,160.0,1,16.0,3197.0,3197.0,650.0,650.0,0.0,2547.0,800.0,800.0,0.0,0.0,0.0,0.0,0.0,160.0,1,bik
2,0.0,121.0,37.0,121.0,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,2409.0,0.0,1,0.0,2409.0,2409.0,0.0,0.0,0.0,2409.0,451.0,0.0,451.0,2409.0,2409.0,0.0,0.0,0.0,1,bik
2,0.0,101.0,0.0,101.0,2,2,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2,1536.0,67.0,2,0.0,1546.0,1546.0,0.0,0.0,0.0,1546.0,0.0,0.0,0.0,1536.0,1536.0,0.0,0.0,67.0,1,bik
1,0.0,164.0,0.0,164.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,8247.0,3054.0,1,3.0,8247.0,8247.0,0.0,0.0,0.0,8247.0,0.0,0.0,0.0,8247.0,8247.0,0.0,0.0,3054.0,1,bik
3,2.0,40.0,40.0,26.0,2,5,0,3,0,2,0,5,3,0,4,3.0,0.0,2.0,2.0,9,1350.0,653.0,1,30.0,31570.0,31570.0,5143.0,5143.0,0.0,26427.0,6200.0,6200.0,0.0,2004.0,2004.0,0.0,0.0,803.0,1,bik
2,2.0,68.0,0.0,68.0,2,2,0,0,0,2,0,2,0,0,1,2.0,0.0,0.0,0.0,3,-1.0,7237.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7237.0,1,bik
1,0.0,71.0,0.0,71.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,5707.0,233.0,1,24.0,5707.0,5707.0,0.0,0.0,0.0,5707.0,0.0,0.0,0.0,5707.0,5707.0,0.0,0.0,233.0,1,bik
2,0.0,127.0,127.0,47.0,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,2283.0,0.0,1,0.0,3859.0,3859.0,0.0,1576.0,1576.0,2283.0,1240.0,0.0,1240.0,2619.0,2619.0,0.0,336.0,0.0,1,bik
1,2.0,12.0,0.0,12.0,1,1,1,0,0,1,1,1,0,0,0,2.0,0.0,0.0,1.0,1,1135.0,0.0,1,0.0,1135.0,1135.0,0.0,0.0,0.0,1135.0,0.0,0.0,0.0,1135.0,1135.0,0.0,0.0,0.0,1,bik
4,0.0,39.0,0.0,39.0,2,6,0,0,0,6,0,6,0,0,0,0.0,0.0,0.0,0.0,6,26061.0,427.0,1,22.0,43469.0,43469.0,0.0,0.0,0.0,43469.0,0.0,0.0,0.0,36298.0,36298.0,0.0,0.0,1667.0,1,bik
4,0.0,49.0,49.0,33.0,3,4,0,1,0,3,0,4,1,0,11,0.0,0.0,0.0,0.0,15,155.0,278.0,1,1.0,5083.0,5083.0,729.0,729.0,0.0,4354.0,2000.0,2000.0,0.0,243.0,243.0,56.0,56.0,389.0,1,bik
5,2.0,26.0,16.0,26.0,3,8,8,1,0,7,8,8,0,1,26,2.0,0.0,0.0,0.0,34,18058.0,15658.0,1,1.0,41978.0,41978.0,0.0,1897.0,1897.0,40081.0,1900.0,0.0,1900.0,21523.0,21523.0,0.0,0.0,17006.0,1,bik
4,0.0,44.0,0.0,44.0,2,6,0,0,0,6,0,6,0,0,3,0.0,0.0,0.0,0.0,9,3622.0,189.0,1,4.0,9786.0,9786.0,0.0,0.0,0.0,9786.0,0.0,0.0,0.0,9786.0,9786.0,0.0,0.0,283.0,1,bik
3,0.0,15.0,0.0,15.0,2,3,0,0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,3,5825.0,406.0,1,11.0,26497.0,26497.0,0.0,0.0,0.0,26497.0,0.0,0.0,0.0,12892.0,12892.0,0.0,0.0,828.0,1,bik
7,4.0,43.0,39.0,43.0,4,10,0,6,0,4,0,10,4,2,10,4.0,0.0,2.0,2.0,20,1309.0,654.0,1,28.0,77709.0,77709.0,8075.0,17252.0,9177.0,60457.0,19325.0,8000.0,11325.0,1349.0,1349.0,40.0,40.0,1610.0,1,bik
7,0.0,53.0,36.0,53.0,3,11,0,1,0,10,0,11,0,1,4,0.0,0.0,0.0,0.0,17,10956.0,1931.0,2,2.0,37898.0,37898.0,0.0,2794.0,2794.0,35104.0,2000.0,0.0,2000.0,37898.0,37898.0,0.0,2794.0,3582.0,1,bik
3,0.0,106.0,106.0,50.0,4,4,0,2,0,2,0,4,1,1,1,0.0,0.0,0.0,0.0,5,5769.0,616.0,1,14.0,19860.0,19860.0,5769.0,8702.0,2933.0,11158.0,7769.0,5769.0,2000.0,11631.0,11631.0,5769.0,8702.0,616.0,1,bik
1,0.0,97.0,0.0,97.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,3189.0,0.0,1,0.0,3189.0,3189.0,0.0,0.0,0.0,3189.0,0.0,0.0,0.0,3189.0,3189.0,0.0,0.0,0.0,1,bik
1,3.0,11.0,0.0,11.0,1,1,1,0,0,1,1,1,0,0,4,3.0,0.0,0.0,2.0,5,0.0,95.0,1,17.0,1597.0,1597.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1,bik
1,0.0,45.0,0.0,45.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,5845.0,0.0,1,0.0,5845.0,5845.0,0.0,0.0,0.0,5845.0,0.0,0.0,0.0,5845.0,5845.0,0.0,0.0,0.0,1,bik
2,0.0,60.0,0.0,60.0,2,2,0,0,0,1,0,2,0,0,1,0.0,0.0,0.0,0.0,3,1479.0,0.0,1,0.0,1479.0,1479.0,0.0,0.0,0.0,1479.0,0.0,0.0,0.0,1479.0,1479.0,0.0,0.0,0.0,1,bik
2,0.0,123.0,123.0,103.0,3,3,0,1,0,2,0,2,0,1,1,0.0,0.0,0.0,0.0,4,8080.0,632.0,3,41.0,89771.0,9562.0,0.0,1482.0,1482.0,88289.0,1500.0,0.0,1500.0,8080.0,8080.0,0.0,0.0,827.0,1,bik
1,0.0,19.0,0.0,19.0,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,7003.0,0.0,1,0.0,7003.0,7003.0,0.0,0.0,0.0,7003.0,0.0,0.0,0.0,7003.0,7003.0,0.0,0.0,0.0,1,bik
