ILE_BANKOW;ILE_BANKOW_12;ILE_MIES_OD_NAJSTAR_OTW;ILE_MIES_OD_NAJSTAR_OTW_NRAT;ILE_MIES_OD_NAJSTAR_OTW_RAT;ILE_PRODUKTOW;ILE_RACH_OTW;ILE_RACH_OTW_12;ILE_RACH_OTW_NRAT;ILE_RACH_OTW_NRAT_12;ILE_RACH_OTW_RAT;ILE_RACH_OTW_RAT_12;ILE_RACH_OTW_BEZ_HIPO;ILE_RACH_OTW_KARTY;ILE_RACH_OTW_ODNAWIALNE;ILE_RACH_ZAMK;ILE_ZAPYTAN_12;ILE_ZAPYTAN_3;ILE_ZAPYTAN_6;ILE_ZAPYTAN_9;L_RACHUNKOW;MAX_NAL_WYMAGAL;MAX_RATA;MAX_WNIOSKODAWCY;MIN_L_RAT_DO_SPLATY;SUMA_DO_SPLATY;SUMA_DO_SPLATY_BEZ_HIPO;SUMA_DO_SPLATY_KARTY;SUMA_DO_SPLATY_NRAT;SUMA_DO_SPLATY_ODNAWIALNE;SUMA_DO_SPLATY_RAT;SUMA_LIMIT;SUMA_LIMIT_KARTY;SUMA_LIMIT_ODNAWIALNE;SUMA_NAL_WYMAGAL;SUMA_NAL_WYMAGAL_BEZ_HIPO;SUMA_NAL_WYMAGAL_KARTY;SUMA_NAL_WYMAGAL_NRAT;SUMA_RATA;STATUS
1;0;8;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;11;-1;1;0;11;11;0;0;0;0;0;0;0;11;11;0;0;0;1
3;1;48;0;48;2;4;0;0;0;4;0;4;0;0;0;1;1;1;1;4;3188;348;2;32;15885;15885;0;0;0;15885;0;0;0;4600;4600;0;0;348;1
3;1;42;31;42;3;3;4;2;0;1;4;2;1;1;20;1;0;0;0;23;1427;344;2;29;11985;2032;1427;2032;605;9953;2705;2100;605;2032;2032;1427;2032;344;1
4;4;44;44;41;4;5;1;2;0;3;1;4;2;0;2;5;1;3;3;7;268;1592;2;8;256910;11523;8515;8515;0;248395;13450;13450;0;268;268;268;268;1826;1
1;0;105;0;105;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;4;66865;0;3;0;66865;66865;0;0;0;66865;0;0;0;66865;66865;0;0;0;1
5;1;96;96;92;4;6;0;3;0;3;0;5;3;0;0;1;0;1;1;6;106;555;2;0;50917;12417;7599;7599;0;43318;11300;11300;0;124;124;18;18;1431;1
2;0;102;0;102;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;12453;162;1;77;14588;14588;0;0;0;14588;0;0;0;14588;14588;0;0;162;1
3;1;148;148;42;2;4;0;1;0;3;0;4;0;1;0;1;0;0;1;4;3900;446;1;0;15187;15187;0;4064;4064;11123;4000;0;4000;5709;5709;0;64;1174;1
2;1;37;37;6;2;2;1;1;0;1;1;2;0;1;1;1;0;1;1;3;4469;37;1;7;4729;4729;0;4469;4469;260;5000;0;5000;4513;4513;0;4469;37;1
1;0;3;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;6;-1;1;0;6;6;0;0;0;0;0;0;0;6;6;0;0;0;1
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
4;1;67;67;27;2;5;0;2;0;3;0;5;2;0;3;1;1;1;1;8;30421;24345;1;1;53532;53532;8333;8333;0;45199;7900;7900;0;47620;47620;2421;2421;24499;1
3;1;28;26;28;2;3;0;1;0;2;0;3;0;1;4;1;0;1;1;7;17391;1;1;0;18641;18641;0;1250;1250;17391;1000;0;1000;18641;18641;0;1250;1;1
3;0;114;0;114;2;3;0;0;0;3;0;3;0;0;1;0;0;0;0;4;8472;3000;1;0;8472;8472;0;0;0;8472;0;0;0;8472;8472;0;0;3000;1
1;2;1;0;1;1;1;1;0;0;1;1;1;0;0;0;2;1;1;1;1;0;184;1;3;543;543;0;0;0;543;0;0;0;0;0;0;0;184;1
2;0;98;98;77;2;2;0;1;0;1;0;2;1;0;1;0;0;0;0;3;9985;0;1;0;9985;9985;0;0;0;9985;9248;9248;0;9985;9985;0;0;0;1
4;8;4;3;4;5;7;7;2;2;4;4;7;1;1;0;18;8;18;18;8;105;545;1;38;76934;76934;1525;1713;188;75220;2000;1500;500;106;106;0;0;1422;1
1;0;49;0;49;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;4;0;1;0;4;4;0;0;0;4;0;0;0;4;4;0;0;0;1
3;4;105;68;105;3;3;0;1;0;1;0;3;1;0;0;4;0;0;3;3;2614;53;1;5;2883;2883;2614;2614;0;269;5000;5000;0;2883;2883;2614;2614;53;1
3;0;65;31;65;3;4;0;1;0;3;0;4;1;0;2;0;0;0;0;6;33021;11621;1;3;42314;42314;695;695;0;41619;500;500;0;42310;42310;691;691;11851;1
3;0;51;50;51;3;4;0;2;0;2;0;4;2;0;0;0;0;0;0;4;8450;2579;2;27;526169;526169;16367;16367;0;509802;17781;17781;0;16231;16231;16231;16231;4579;1
2;0;25;22;25;2;2;0;1;0;1;0;2;1;0;1;0;0;0;0;3;180;59;1;3;400;400;220;220;0;180;1000;1000;0;191;191;11;11;59;1
5;0;42;27;42;3;7;2;1;0;6;1;7;0;1;19;0;0;0;0;26;7334;233;1;2;23868;23868;0;1965;1965;21903;2000;0;2000;23428;23428;0;1965;533;1
1;0;41;0;41;1;1;0;0;0;1;0;1;0;0;2;0;0;0;0;4;2603;0;1;0;2603;2603;0;0;0;2603;0;0;0;2603;2603;0;0;0;1
1;2;89;0;89;1;1;0;0;0;1;0;1;0;0;0;3;0;1;1;1;170;106;1;2;170;170;0;0;0;170;0;0;0;170;170;0;0;106;1
7;1;92;92;27;4;9;0;4;0;5;0;9;2;2;6;1;0;0;1;15;17388;725;2;7;53858;53858;11517;11811;294;42047;12500;11900;600;17390;17390;0;0;1164;1
1;0;20;0;20;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;406;1;45;18216;18216;0;0;0;18216;0;0;0;0;0;0;0;406;1
2;0;37;37;36;2;2;0;1;0;1;0;2;0;1;1;0;0;0;0;3;624;47;1;12;1194;1194;0;624;624;570;624;0;624;1194;1194;0;624;47;1
3;0;51;51;49;2;4;0;2;0;2;0;4;2;0;0;0;0;0;0;4;14292;284;1;50;16243;16243;1539;1539;0;14704;1200;1200;0;16228;16228;1524;1524;284;1
2;1;88;88;0;1;2;0;2;0;0;0;2;0;2;13;1;0;0;0;15;3876;-1;1;0;3876;3876;0;3876;3876;0;5235;0;5235;3876;3876;0;3876;0;1
4;0;55;55;45;4;7;0;3;0;4;0;7;2;1;3;0;0;0;0;10;19961;305;2;28;43116;43116;5868;10254;4386;32862;16000;10000;6000;43116;43116;5868;10254;305;1
2;0;108;108;27;3;4;0;2;0;2;0;4;1;1;1;0;0;0;0;5;16039;0;2;0;23764;23764;0;2609;2609;21155;9754;4754;5000;21219;21219;0;64;0;1
2;0;16;16;16;2;3;0;1;0;2;0;3;1;0;0;0;0;0;0;3;3576;186;1;60;17792;17792;2618;2618;0;15174;2000;2000;0;6323;6323;2585;2585;186;1
2;1;23;23;13;2;2;0;1;0;1;0;2;1;0;2;1;0;0;0;4;2304;610;1;2;3689;3689;2368;2368;0;1321;2000;2000;0;3625;3625;2304;2304;610;1
2;0;63;0;63;1;2;0;0;0;2;0;2;0;0;2;0;0;0;0;4;10255;669;1;15;15546;15546;0;0;0;15546;0;0;0;15546;15546;0;0;669;1
2;0;27;18;27;2;3;0;1;0;2;0;3;1;0;16;0;0;0;0;19;12815;258;1;11;14927;14927;1189;1189;0;13738;1000;1000;0;13991;13991;1176;1176;342;1
1;0;97;0;97;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;2991;255;1;12;2991;2991;0;0;0;2991;0;0;0;2991;2991;0;0;255;1
3;0;131;131;19;2;3;0;1;0;2;0;3;0;1;3;0;0;0;0;6;12208;0;2;0;15788;15788;0;3040;3040;12748;3000;0;3000;12780;12780;0;32;0;1
3;1;121;121;4;3;3;1;2;0;1;1;3;1;1;0;1;0;1;1;3;116;203;1;6;2379;2379;10;1126;1116;1253;2200;1200;1000;126;126;10;126;203;1
2;0;65;0;65;1;2;0;0;0;2;0;2;0;0;1;0;0;0;0;3;1344;965;1;1;2630;2630;0;0;0;2630;0;0;0;2630;2630;0;0;965;1
2;0;82;82;72;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;3731;0;1;0;6078;6078;0;3731;3731;2347;2000;0;2000;6078;6078;0;3731;0;1
1;1;6;6;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;257;-1;1;0;643;643;643;643;0;0;500;500;0;257;257;257;257;0;1
1;2;11;11;6;3;5;8;1;2;3;5;5;0;1;8;6;1;3;5;13;1455;1441;1;29;52444;52444;0;939;939;51492;1000;0;1000;1830;1830;0;97;1704;1
5;0;75;75;34;3;7;0;4;0;3;0;7;3;1;1;0;0;0;0;8;7726;564;1;9;29601;29601;10098;17899;7801;11702;21014;13213;7801;29526;29526;10098;17824;634;1
4;0;88;88;0;2;4;0;4;0;0;0;4;2;2;0;0;0;0;0;4;22;-1;1;0;2091;2091;2069;2091;22;0;15022;12500;2522;22;22;0;22;0;1
1;0;47;47;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;551;-1;1;0;2827;2827;2827;2827;0;0;2600;2600;0;551;551;551;551;0;1
2;0;29;0;29;2;3;1;0;0;3;1;3;0;0;3;0;0;0;0;6;330;446;1;9;11056;11056;0;0;0;11056;0;0;0;456;456;0;0;691;1
3;0;22;21;22;2;4;0;1;0;3;0;4;0;1;1;0;0;0;0;5;25174;345;1;0;45810;45810;0;0;0;45810;354;0;354;45810;45810;0;0;345;1
1;0;118;0;118;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3665;191;1;19;3665;3665;0;0;0;3665;0;0;0;3665;3665;0;0;191;1
10;1;54;54;32;4;19;0;8;0;11;0;19;7;1;6;1;0;0;0;25;43316;350;1;41;165871;165871;9285;10082;797;155789;19519;18719;800;145282;145282;9216;9216;1009;1
5;1;58;58;37;3;10;0;2;0;8;0;10;2;0;5;1;0;1;1;18;44778;37026;3;1;145163;145163;13294;13294;0;131869;16700;16700;0;102237;102237;3009;3009;79735;1
1;1;11;0;11;1;1;1;0;0;1;1;1;0;0;0;2;0;0;0;1;2272;365;1;28;10150;10150;0;0;0;10150;0;0;0;2272;2272;0;0;365;1
5;0;177;177;48;4;8;0;3;0;5;0;8;1;2;5;0;0;0;0;13;28008;20132;2;1;108397;108397;2180;32724;30544;75673;29320;2180;27140;91257;91257;2180;15584;20781;1
4;2;41;41;13;3;4;1;2;0;2;1;4;1;1;7;3;1;2;3;11;0;265;1;34;18946;18946;501;2018;1517;16928;2000;500;1500;0;0;0;0;362;1
1;0;31;0;31;2;2;0;0;0;2;0;2;0;0;1;0;0;0;0;3;4638;0;1;0;8310;8310;0;0;0;8310;0;0;0;8310;8310;0;0;0;1
2;0;99;99;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;131;-1;1;0;1710;1710;131;1710;1579;0;2000;500;1500;209;209;131;209;0;1
3;0;28;0;28;2;3;0;0;0;3;0;3;0;0;2;0;0;0;0;5;43;214;1;0;46;46;0;0;0;46;0;0;0;43;43;0;0;366;1
5;2;125;125;27;3;9;0;5;0;4;0;9;5;0;4;2;0;0;1;13;20939;1703;1;6;144279;144279;49494;49494;0;94785;49200;49200;0;43578;43578;36296;36296;3130;1
3;1;32;32;26;3;7;0;3;0;4;0;7;2;1;0;1;0;0;0;7;5413;250;1;0;30514;30514;7005;17136;10131;13378;16676;6676;10000;7191;7191;6625;6751;533;1
4;0;76;37;76;3;4;0;1;0;3;0;4;0;1;0;0;0;0;0;4;218;222;1;1;220;220;0;0;0;220;1000;0;1000;220;220;0;0;294;1
1;0;99;0;99;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;583;61;1;10;583;583;0;0;0;583;0;0;0;583;583;0;0;61;1
1;1;41;41;15;2;5;2;2;0;3;2;5;2;0;3;2;0;1;1;8;209;190;1;10;9796;9796;1270;1270;0;8526;1200;1200;0;467;467;178;178;339;1
3;2;72;0;72;2;3;0;0;0;3;0;3;0;0;1;2;1;1;2;4;156;80;1;0;259;259;0;0;0;259;0;0;0;236;236;0;0;80;1
3;1;21;0;21;2;3;2;0;0;3;2;3;0;0;5;1;0;1;1;8;1;271;1;1;3644;3644;0;0;0;3644;0;0;0;1;1;0;0;536;1
4;1;84;84;35;3;5;0;2;0;3;0;5;0;2;0;1;0;0;0;5;15580;0;2;0;29094;29094;0;4168;4168;24926;4536;0;4536;29094;29094;0;4168;0;1
3;2;45;0;45;2;3;1;0;0;3;1;3;0;0;0;2;0;2;2;3;2;60;1;10;1720;1720;0;0;0;1720;0;0;0;2;2;0;0;103;1
3;2;36;36;33;2;4;0;1;0;3;0;4;1;0;3;2;0;1;2;7;3195;722;1;28;50402;50402;428;428;0;49974;500;500;0;5073;5073;42;42;1520;1
1;0;41;0;41;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;4811;0;1;0;5278;5278;0;0;0;5278;0;0;0;5278;5278;0;0;0;1
4;8;36;29;36;4;7;1;1;0;6;1;6;1;0;5;15;7;8;12;12;3660;1734;2;28;420292;113352;150;150;0;420142;1000;1000;0;7937;4277;0;0;4786;1
2;0;37;0;37;2;4;0;0;0;4;0;4;0;0;4;0;0;0;0;8;588;536;1;1;1928;1928;0;0;0;1928;0;0;0;826;826;0;0;828;1
5;0;120;30;120;4;7;0;3;0;4;0;6;3;0;3;0;0;0;0;10;34109;693;4;1;61208;46439;5746;5746;0;55462;5300;5300;0;42667;42523;2189;2189;1031;1
5;2;52;52;13;4;7;2;5;1;2;1;7;3;2;1;2;0;0;1;8;1411;434;1;22;39538;39538;3934;19990;16056;19548;23046;6400;16646;4686;4686;751;2162;825;1
3;2;39;39;34;4;5;0;2;0;3;0;5;1;1;2;3;0;0;2;7;20602;60271;4;3;57315;57315;2114;7326;5212;49989;7600;2600;5000;22646;22646;0;198;61551;1
5;7;57;57;32;3;5;1;1;0;4;1;5;0;1;1;9;7;7;7;6;182;264;1;15;12703;12703;0;729;729;11974;1500;0;1500;506;506;0;0;530;1
1;0;37;0;37;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;382;131;1;3;382;382;0;0;0;382;0;0;0;382;382;0;0;131;1
5;3;127;127;31;3;5;0;3;0;2;0;5;2;1;2;3;1;2;3;7;161;367;1;17;22516;22516;3663;6462;2799;16054;6950;4100;2850;416;416;252;252;577;1
1;0;34;34;32;2;2;0;1;0;1;0;2;1;0;2;0;0;0;0;4;504;102;1;5;514;514;10;10;0;504;600;600;0;514;514;10;10;102;1
3;6;99;99;18;3;4;1;1;0;3;1;4;0;1;5;11;0;0;4;9;9388;124;2;18;20374;20374;0;1747;1747;18627;1800;0;1800;9437;9437;0;0;215;1
4;0;76;76;69;4;5;0;3;0;2;0;5;2;1;1;0;0;0;0;6;338;69;1;3;2911;2911;1402;2670;1268;241;3700;2500;1200;644;644;338;403;69;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2;0;56;0;56;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;1408;40;1;20;2215;2215;0;0;0;2215;0;0;0;2215;2215;0;0;40;1
3;0;43;43;29;4;5;0;3;0;2;0;5;2;1;3;0;0;0;0;8;9400;6809;1;1;15599;15599;2113;2113;0;13486;1880;1500;380;15599;15599;2113;2113;6809;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;0;94;0;94;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;361;45;1;8;361;361;0;0;0;361;0;0;0;361;361;0;0;45;1
1;1;40;40;0;1;1;0;1;0;0;0;1;1;0;1;1;0;0;0;2;30;-1;1;0;147;147;147;147;0;0;500;500;0;30;30;30;30;0;1
2;0;65;0;65;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;10690;702;1;44;38858;38858;0;0;0;38858;0;0;0;18404;18404;0;0;702;1
1;0;114;0;114;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;304;327;1;1;304;304;0;0;0;304;0;0;0;304;304;0;0;327;1
2;1;125;125;22;2;2;0;1;0;1;0;2;0;1;3;1;1;1;1;5;0;426;1;33;25388;25388;0;11154;11154;14234;11200;0;11200;0;0;0;0;426;1
2;0;116;116;87;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;331;3364;2;0;331;331;0;0;0;331;18000;0;18000;331;331;0;0;3364;1
1;1;10;0;10;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;483;49;1;26;1287;1287;0;0;0;1287;0;0;0;483;483;0;0;49;1
3;3;85;0;85;3;3;0;0;0;2;0;3;0;0;0;3;3;3;3;3;3915;385;1;10;5930;5930;0;0;0;5930;0;0;0;5930;5930;0;0;385;1
1;0;111;0;111;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;365;0;1;0;365;365;0;0;0;365;0;0;0;365;365;0;0;0;1
5;1;149;49;149;4;7;0;4;0;3;0;7;3;1;2;1;0;0;0;9;4338;3038;1;0;24359;24359;5467;11109;5642;13250;13700;5700;8000;6092;6092;435;628;3600;1
3;2;144;144;14;3;4;1;1;0;3;1;4;0;1;2;2;1;1;1;6;1940;0;1;0;8357;8357;0;5032;5032;3325;5000;0;5000;3066;3066;0;32;0;1
1;0;31;0;31;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;22789;0;1;0;22789;22789;0;0;0;22789;0;0;0;22789;22789;0;0;0;1
2;1;31;0;31;1;2;0;0;0;2;0;2;0;0;2;1;0;0;1;4;1534;1;1;1192;2726;2726;0;0;0;2726;0;0;0;2726;2726;0;0;1;1
2;0;39;0;39;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;1500;77;1;5;1906;1906;0;0;0;1906;0;0;0;1906;1906;0;0;77;1
3;3;31;25;31;2;4;1;1;0;3;1;4;1;0;1;4;0;0;0;5;32;170;1;15;12847;12847;40;40;0;12807;5000;5000;0;32;32;32;32;394;1
1;0;139;139;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;2;14437;-1;1;0;14437;14437;0;14437;14437;0;14437;0;14437;14437;14437;0;14437;0;1
1;0;72;0;72;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;827;704;1;0;1066;1066;0;0;0;1066;0;0;0;1065;1065;0;0;821;1
1;0;63;63;56;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;1472;0;1;0;2203;2203;0;1472;1472;731;1472;0;1472;2203;2203;0;1472;0;1
2;0;68;0;68;1;2;1;0;0;2;1;2;0;0;0;0;0;0;0;2;7339;460;1;2;8040;8040;0;0;0;8040;0;0;0;8040;8040;0;0;460;1
3;3;37;0;37;1;4;0;0;0;4;0;4;0;0;2;5;2;3;3;6;1080;102;1;40;6737;6737;0;0;0;6737;0;0;0;2632;2632;0;0;103;1
4;2;37;16;37;3;4;1;1;0;3;1;4;0;1;0;2;1;1;2;4;20;303;2;3;4125;4125;0;1758;1758;2367;1500;0;1500;20;20;0;0;462;1
1;3;8;8;8;2;2;2;1;1;1;1;2;1;0;0;3;0;2;3;2;14299;0;1;0;14708;14708;409;409;0;14299;500;500;0;14399;14399;100;100;0;1
1;0;15;0;15;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;2058;127;1;27;3395;3395;0;0;0;3395;0;0;0;2058;2058;0;0;127;1
5;0;40;40;38;4;11;0;3;0;8;0;11;2;1;1;0;0;0;0;12;5943;2977;1;2;35620;35620;3302;4022;720;31598;2920;2200;720;29623;29623;3295;4015;4394;1
3;1;76;76;15;3;4;1;2;0;2;1;4;1;1;3;1;0;0;1;7;0;131;2;35;39991;39991;15;15;0;39976;4400;2700;1700;0;0;0;0;131;1
1;1;26;26;21;3;3;0;1;0;2;0;2;1;0;1;1;0;0;0;4;741;726;1;36;107014;10653;1655;1655;0;105359;2000;2000;0;996;255;0;0;979;1
5;1;63;33;63;4;8;0;2;0;6;0;7;2;0;3;3;0;0;3;11;27548;1609;2;1;36642;36642;1472;1472;0;35170;3900;3900;0;33547;33547;488;488;2785;1
3;6;8;8;8;3;6;6;1;1;5;5;6;0;1;10;9;1;5;8;17;597;594;2;20;25309;25309;0;500;500;24809;500;0;500;811;811;0;0;1008;1
1;0;19;19;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;445;-1;1;0;448;448;0;448;448;0;80;0;80;445;445;0;445;0;1
3;7;25;25;11;2;3;2;1;0;2;2;3;1;0;1;8;0;1;1;4;0;211;1;10;10705;10705;2044;2044;0;8661;2000;2000;0;0;0;0;0;316;1
7;0;157;157;68;3;9;0;2;0;7;0;9;0;2;0;0;0;0;0;9;16489;11762;2;0;56277;56277;0;14778;14778;41499;13300;0;13300;48693;48693;0;7195;18035;1
3;0;125;19;125;2;3;0;2;0;1;0;3;2;0;0;0;0;0;0;3;18220;712;1;26;27330;27330;9110;9110;0;18220;10600;10600;0;18220;18220;0;0;712;1
5;0;42;42;42;5;19;0;4;0;14;0;19;2;2;22;0;0;0;0;41;49966;39;2;32;114056;114056;3689;37208;33519;76815;36700;5700;31000;114037;114037;3689;37189;39;1
2;0;31;0;31;2;2;0;0;0;2;0;2;0;0;4;0;0;0;0;6;68;68;1;4;1004;1004;0;0;0;1004;0;0;0;69;69;0;0;131;1
6;2;30;29;30;3;6;0;2;0;4;0;6;1;1;0;2;0;0;0;6;15230;4717;1;3;43767;43767;2813;7112;4299;36655;9299;5000;4299;38868;38868;2813;6981;4919;1
6;4;54;54;34;4;7;1;2;0;5;1;7;1;1;6;6;0;0;0;14;1813;903;2;2;43876;43876;802;802;0;43074;1500;1000;500;2850;2850;229;229;1628;1
2;0;33;0;33;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;4205;90;1;35;7332;7332;0;0;0;7332;0;0;0;7332;7332;0;0;90;1
1;0;117;0;117;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;8422;2922;1;3;8422;8422;0;0;0;8422;0;0;0;8422;8422;0;0;2922;1
2;0;18;0;18;1;2;0;0;0;2;0;2;0;0;1;0;0;0;0;3;4868;299;1;28;12955;12955;0;0;0;12955;0;0;0;5067;5067;0;0;426;1
4;0;39;39;39;3;5;0;3;0;2;0;5;2;1;1;0;0;0;0;6;12854;0;1;0;18221;18221;2458;3150;692;15071;3507;2507;1000;18221;18221;2458;3150;0;1
5;8;33;15;33;4;7;3;1;0;6;3;6;1;0;0;11;2;3;8;7;377;241;2;9;49728;21339;555;555;0;49173;500;500;0;1257;1257;64;64;1336;1
1;1;25;0;25;1;1;0;0;0;1;0;1;0;0;4;1;0;0;0;5;9993;416;1;49;20379;20379;0;0;0;20379;0;0;0;9993;9993;0;0;416;1
4;2;112;112;44;4;6;1;3;0;3;1;5;2;1;2;2;0;0;0;8;0;478;2;875;96572;41776;0;0;0;96572;4500;2500;2000;0;0;0;0;1001;1
4;1;68;68;47;3;7;0;4;0;3;0;4;2;2;1;5;4;5;5;8;115920;1762;2;3189;1473282;151759;28200;151759;123559;1321523;168200;58200;110000;154786;144120;28200;144120;3370;1
11;0;131;131;50;5;21;0;4;0;17;0;21;2;2;10;0;0;0;0;31;21488;20435;1;1;138957;138957;1827;17212;15385;121745;16347;1300;15047;126666;126666;1814;15896;36728;1
1;0;75;0;75;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;2908;0;1;0;2908;2908;0;0;0;2908;0;0;0;2908;2908;0;0;0;1
1;1;21;21;9;2;2;2;1;1;1;1;2;1;0;2;1;0;0;0;4;0;158;1;30;4797;4797;0;0;0;4797;500;500;0;0;0;0;0;158;1
1;0;117;0;117;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;5436;0;1;0;5436;5436;0;0;0;5436;0;0;0;5436;5436;0;0;0;1
3;1;25;7;25;3;3;1;1;1;2;0;3;0;1;2;1;0;0;1;5;1;634;1;12;30970;30970;0;1009;1009;29961;5000;0;5000;1;1;0;0;939;1
1;0;46;46;39;3;3;0;2;0;1;0;3;1;1;0;0;0;0;0;3;282;143;1;10;5683;5683;2141;4191;2050;1492;4000;2000;2000;481;481;282;327;143;1
1;0;62;0;62;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1327;112;2;12;1327;1327;0;0;0;1327;0;0;0;1327;1327;0;0;112;1
1;0;24;24;23;2;2;0;1;0;1;0;2;1;0;2;0;0;0;0;4;3397;112;1;30;5034;5034;1637;1637;0;3397;1000;1000;0;5024;5024;1627;1627;112;1
1;0;124;0;124;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;7705;1657;1;5;7705;7705;0;0;0;7705;0;0;0;7705;7705;0;0;1657;1
3;0;60;60;23;2;3;0;1;0;2;0;3;1;0;2;0;0;0;0;5;14;428;1;18;15921;15921;0;0;0;15921;3300;3300;0;14;14;0;0;692;1
3;0;157;157;73;3;4;0;1;0;3;0;3;0;1;0;0;0;0;0;4;10040;430;2;0;41523;13700;0;3616;3616;37907;3750;0;3750;10040;10040;0;0;591;1
1;0;33;0;33;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;40311;27674;1;1;40311;40311;0;0;0;40311;0;0;0;40311;40311;0;0;27674;1
3;0;90;90;48;4;5;0;2;0;3;0;3;1;1;0;0;0;0;0;5;0;1603;2;24;323614;22197;4246;5548;1302;318066;9500;5500;4000;0;0;0;0;2679;1
1;4;8;0;8;1;1;1;0;0;1;1;1;0;0;0;6;0;0;6;1;225;222;1;12;2678;2678;0;0;0;2678;0;0;0;225;225;0;0;222;1
2;0;59;26;59;2;2;0;1;0;1;0;2;1;0;0;0;0;0;0;2;2175;255;2;55;16221;16221;2175;2175;0;14046;2175;2175;0;3528;3528;2175;2175;255;1
5;3;115;115;39;5;6;1;3;0;3;1;4;1;2;2;3;1;2;2;8;535;1186;2;41;393841;18540;668;1167;499;392674;14500;3500;11000;947;412;0;0;2135;1
3;4;90;90;83;3;4;2;1;0;2;1;4;0;1;4;4;0;1;4;11;125;383;1;1;22699;22699;0;685;685;22007;700;0;700;132;132;0;0;486;1
1;0;22;0;22;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;993;40;1;33;1318;1318;0;0;0;1318;0;0;0;993;993;0;0;40;1
5;2;137;137;75;2;6;2;1;0;5;2;6;0;1;2;3;0;1;2;8;733;972;1;13;76349;76349;0;4981;4981;71368;4900;0;4900;1091;1091;0;81;1493;1
3;1;85;85;16;4;4;1;2;0;2;1;4;1;1;0;1;1;1;1;4;271;243;2;18;14368;14368;1653;1924;271;12444;2271;2000;271;271;271;0;271;243;1
1;2;19;19;0;1;1;0;1;0;0;0;1;1;0;0;4;1;1;1;1;0;-1;1;0;1309;1309;1309;1309;0;0;3000;3000;0;0;0;0;0;0;1
8;0;78;78;44;4;15;0;7;0;8;0;15;4;3;4;0;0;0;0;19;66976;48199;1;1;198580;198580;50064;61531;11467;137049;60300;33300;27000;184220;184220;48643;56117;49392;1
3;0;159;159;30;3;3;0;2;0;1;0;3;1;1;0;0;0;0;0;3;18;77;1;0;18;18;18;18;0;0;2500;500;2000;18;18;18;18;77;1
4;0;110;26;110;4;4;0;1;0;2;0;4;0;1;0;0;0;0;0;4;44136;0;3;0;47807;47807;0;464;464;47343;500;0;500;47343;47343;0;0;0;1
2;0;67;0;67;1;3;0;0;0;3;0;3;0;0;0;0;0;0;0;3;14048;10549;2;1;32584;32584;0;0;0;32584;0;0;0;32584;32584;0;0;16427;1
