ILE_BANKOW;ILE_BANKOW_12;ILE_MIES_OD_NAJSTAR_OTW;ILE_MIES_OD_NAJSTAR_OTW_NRAT;ILE_MIES_OD_NAJSTAR_OTW_RAT;ILE_PRODUKTOW;ILE_RACH_OTW;ILE_RACH_OTW_12;ILE_RACH_OTW_NRAT;ILE_RACH_OTW_NRAT_12;ILE_RACH_OTW_RAT;ILE_RACH_OTW_RAT_12;ILE_RACH_OTW_BEZ_HIPO;ILE_RACH_OTW_KARTY;ILE_RACH_OTW_ODNAWIALNE;ILE_RACH_ZAMK;ILE_ZAPYTAN_12;ILE_ZAPYTAN_3;ILE_ZAPYTAN_6;ILE_ZAPYTAN_9;L_RACHUNKOW;MAX_NAL_WYMAGAL;MAX_RATA;MAX_WNIOSKODAWCY;MIN_L_RAT_DO_SPLATY;SUMA_DO_SPLATY;SUMA_DO_SPLATY_BEZ_HIPO;SUMA_DO_SPLATY_KARTY;SUMA_DO_SPLATY_NRAT;SUMA_DO_SPLATY_ODNAWIALNE;SUMA_DO_SPLATY_RAT;SUMA_LIMIT;SUMA_LIMIT_KARTY;SUMA_LIMIT_ODNAWIALNE;SUMA_NAL_WYMAGAL;SUMA_NAL_WYMAGAL_BEZ_HIPO;SUMA_NAL_WYMAGAL_KARTY;SUMA_NAL_WYMAGAL_NRAT;SUMA_RATA;STATUS
1;0;57,03;57,03;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1771;-1;1;0;1786;1786;1786;1786;0;0;500;500;0;1771;1771;1771;1771;0;1
3;0;65,77;65,77;35,77;3;3;0;1;0;2;0;3;0;1;0;0;0;0;0;3;7592;54;1;14;8686;8686;0;344;344;8342;344;0;344;8686;8686;0;344;54;1
3;0;30,48;24,48;30,48;2;4;1;1;0;3;0;4;1;0;3;0;0;0;0;7;22205;2304;2;4;39601;39601;1162;1162;0;38439;1000;1000;0;39601;39601;1162;1162;2304;1
2;2;10,94;10,9;10,94;3;3;3;1;1;2;2;3;1;0;1;2;0;0;1;4;0;122;1;12;4513;4513;441;441;0;4072;600;600;0;0;0;0;0;151;1
1;0;73;36,84;73;2;2;0;1;0;1;0;2;1;0;1;0;0;0;0;3;11383;0;1;0;11383;11383;0;0;0;11383;1500;1500;0;11383;11383;0;0;0;1
1;3;3,74;0;3,74;1;1;1;0;0;1;1;1;0;0;0;5;3;4;4;1;0;0;1;0;1262;1262;0;0;0;1262;0;0;0;0;0;0;0;0;1
1;1;20,29;20,29;0;1;1;1;1;0;0;1;1;0;1;10;1;0;0;0;11;1073;-1;1;0;1073;1073;0;1073;1073;0;1000;0;1000;1073;1073;0;1073;0;1
3;0;31,77;0;31,77;1;3;0;0;0;3;0;3;0;0;2;0;0;0;0;5;8434;7154;1;1;10499;10499;0;0;0;10499;0;0;0;10199;10199;0;0;7896;1
2;0;77,94;0;77,94;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;6866;2325;1;3;7011;7011;0;0;0;7011;0;0;0;7011;7011;0;0;2325;1
5;4;29,55;14,42;29,55;4;10;7;2;1;8;6;10;1;1;3;6;0;2;5;13;319;318;1;20;47420;47420;1570;2076;506;45344;2200;1700;500;469;469;0;11;1039;1
1;0;33,77;33,65;33,77;2;3;0;1;0;2;0;3;1;0;0;0;0;0;0;3;13604;516;1;26;28861;28861;1838;1838;0;27023;1000;1000;0;28398;28398;1375;1375;1014;1
3;0;34,84;0;34,84;2;4;0;0;0;4;0;4;0;0;1;0;0;0;0;5;6912;0;1;0;14916;14916;0;0;0;14916;0;0;0;14916;14916;0;0;0;1
1;0;21,13;0;21,13;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;799;133;1;6;799;799;0;0;0;799;0;0;0;799;799;0;0;133;1
3;0;101,03;38,03;101,03;3;4;0;1;0;3;0;3;1;0;0;0;0;0;0;4;11156;1314,8196;3;22;39088,6033;12115;0;0;0;39088,6033;10000;10000;0;12115;12115;0;0;1814,8196;1
4;15;37,84;37,84;28,19;4;6;4;2;0;4;4;6;1;1;11;29;7;21;22;17;0;581;4;27;53918;53918;1481;1481;0;52437;6500;1500;5000;0;0;0;0;1151;1
5;0;41,87;0;41,87;2;6;0;0;0;6;0;6;0;0;2;0;0;0;0;8;10083;564;1;2;17564;17564;0;0;0;17564;0;0;0;17564;17564;0;0;565;1
1;0;49,06;27,87;49,06;2;4;0;1;0;3;0;4;0;1;2;0;0;0;0;6;11809;0;2;0;24127;24127;0;0;0;24127;373;0;373;24127;24127;0;0;0;1
2;0;133,71;0;133,71;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;5391;102;1;15;6913;6913;0;0;0;6913;0;0;0;6913;6913;0;0;102;1
3;0;60,74;0;60,74;2;4;0;0;0;4;0;4;0;0;4;0;0;0;0;8;5135;162;1;32;8079;8079;0;0;0;8079;0;0;0;8079;8079;0;0;223;1
1;0;26,52;26,52;24,42;2;2;1;1;0;1;0;2;1;0;1;0;0;0;0;3;-1;0;1;0;0;0;0;0;0;0;3067;3067;0;0;0;0;0;0;1
1;0;24,87;0;24,87;1;1;0;0;0;1;0;1;0;0;2;0;0;0;0;3;1094;247;1;38;9391;9391;0;0;0;9391;0;0;0;1094;1094;0;0;247;1
3;2;132,52;132,52;51,29;3;3;0;1;0;2;0;3;0;1;2;2;2;2;2;5;2408;1098;2;2;3710;3710;0;1302;1302;2408;1500;0;1500;2408;2408;0;0;1098;1
3;1;46,32;0;46,32;1;3;0;0;0;3;0;3;0;0;0;1;0;1;1;3;7769;7251;1;1;16894;16894;0;0;0;16894;0;0;0;16894;16894;0;0;7251;1
3;0;66,52;66,52;38,39;3;5;0;3;0;2;0;5;2;1;4;0;0;0;0;9;19814;16536;1;1;41031;41031;12549;12726;177;28305;12184;12007;177;32967;32967;12549;12726;16536;1
2;0;44,87;44,87;31,13;2;2;0;1;0;1;0;2;1;0;0;0;0;0;0;2;13488;8088;1;2;23811;23811;10323;10323;0;13488;10000;10000;0;13488;13488;0;0;8088;1
5;0;63,81;63,81;39,1;3;5;1;1;0;4;1;5;1;0;1;0;0;0;0;6;790;687;1;12;78628;78628;1631;1631;0;76997;1000;1000;0;1479;1479;790;790;1409;1
4;2;84,84;84,84;35,29;4;11;0;2;0;9;0;11;1;1;7;3;0;0;1;18;4234;1551;2;0;34689;34689;2706;5875;3169;28814;5200;2000;3200;15243;15243;2706;2706;2114;1
1;0;21,87;0;21,87;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1513;784;1;38;29499;29499;0;0;0;29499;0;0;0;1513;1513;0;0;784;1
1;0;42,74;42,74;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;179;-1;1;0;2185;2185;0;2185;2185;0;2000;0;2000;179;179;0;179;0;1
1;0;162,58;0;162,58;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;249258;0;1;0;249258;249258;0;0;0;249258;0;0;0;249258;249258;0;0;0;1
2;1;50,19;50,19;12,71;2;2;0;1;0;1;0;2;0;1;0;1;0;0;1;2;1966;0;2;0;3504;3504;0;1538;1538;1966;1600;0;1600;1966;1966;0;0;0;1
1;0;34,16;33,16;34,16;2;3;0;1;0;2;0;3;1;0;0;0;0;0;0;3;8574;0;1;0;12312;12312;1747;1747;0;10565;1000;1000;0;12312;12312;1747;1747;0;1
1;0;117,1;0;117,1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1128;0;1;0;1128;1128;0;0;0;1128;0;0;0;1128;1128;0;0;0;1
6;2;43,29;43,29;31,06;2;7;0;2;0;5;0;7;2;0;7;2;0;0;0;14;18827;2083;1;38;126680;126680;2038;2038;0;124642;21900;21900;0;33886;33886;2038;2038;2830;1
4;0;55,03;49,23;55,03;3;7;0;1;0;6;0;7;0;1;1;0;0;0;0;8;7003;959;1;3;17912;17912;0;1416;1416;16496;1600;0;1600;17912;17912;0;1416;1611;1
3;5;11,84;11,84;7,32;3;7;7;2;2;5;5;7;2;0;1;8;0;3;4;8;336;87;1;13;9768;9768;1832;1832;0;7936;2200;2200;0;752;752;0;0;252;1
1;1;11,06;11,06;7,61;3;5;7;1;1;3;4;5;0;1;3;4;0;0;3;8;1398;1379;1;19;79364;79364;0;513;513;78846;500;0;500;3670;3670;0;25;3609;1
2;1;18,52;0;18,52;1;4;3;0;0;4;3;4;0;0;2;1;0;0;0;6;4157;3500;1;1;8226;8226;0;0;0;8226;0;0;0;8226;8226;0;0;4703;1
4;0;41,13;36,39;41,13;4;8;0;4;0;4;0;8;2;2;1;0;0;0;0;9;16090;3320;1;0;38428;38428;4802;12725;7923;25703;13080;5200;7880;35821;35821;4802;10118;3320;1
3;0;176,23;176,23;50,39;2;4;0;1;0;3;0;4;0;1;2;0;0;0;0;6;8220;217;2;24;21091;21091;0;0;0;21091;1000;0;1000;21091;21091;0;0;217;1
2;0;16,16;0;16,16;2;2;0;0;0;2;0;2;0;0;2;0;0;0;0;4;5994;82;1;7;6568;6568;0;0;0;6568;0;0;0;5994;5994;0;0;82;1
1;0;49,45;0;49,45;1;1;0;0;0;1;0;1;0;0;3;0;0;0;0;4;7187;0;1;0;7187;7187;0;0;0;7187;0;0;0;7187;7187;0;0;0;1
2;0;72,68;0;72,68;1;2;0;0;0;2;0;2;0;0;1;0;0;0;0;3;711;0;1;0;1127;1127;0;0;0;1127;0;0;0;1127;1127;0;0;0;1
1;0;87,42;87,42;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;56;-1;2;0;56;56;0;56;56;0;300;0;300;56;56;0;56;0;1
1;0;105;105;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;41190;-1;1;0;41190;41190;0;41190;41190;0;2500;0;2500;41190;41190;0;41190;0;1
5;5;34,26;34,26;17,06;4;7;3;2;0;5;3;7;1;1;7;10;0;6;9;14;154;375;1;5;18812;18812;3150;3773;623;15039;5500;3500;2000;377;377;0;89;1019;1
2;0;108,84;108,84;55,39;2;3;0;1;0;2;0;3;0;1;1;0;0;0;0;4;2258;276;1;4;3482;3482;0;941;941;2541;750;0;750;2732;2732;0;191;347;1
3;0;69,19;0;69,19;1;3;0;0;0;3;0;3;0;0;1;0;0;0;0;4;5511;6735;1;1;14936;14936;0;0;0;14936;0;0;0;14936;14936;0;0;6952;1
6;0;147,55;147,55;63,48;3;7;0;2;0;5;0;7;0;2;2;0;0;0;0;9;4949;4517;1;0;13184;13184;0;2934;2934;10250;3000;0;3000;7258;7258;0;0;8299;1
2;0;62,23;0;62,23;2;2;0;0;0;2;0;2;0;0;6;0;0;0;0;8;1;178;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;178;1
3;0;72,74;0;72,74;2;5;0;0;0;5;0;5;0;0;1;0;0;0;0;6;3420;140;1;2;6175;6175;0;0;0;6175;0;0;0;6175;6175;0;0;388;1
6;0;103,55;103,55;50,81;3;10;0;3;0;7;0;10;2;1;6;0;0;0;0;16;64489;6503;1;1;89273;89273;340;3360;3020;85913;16200;13000;3200;83879;83879;340;452;9138;1
2;2;16,42;0;16,42;2;2;0;0;0;2;0;2;0;0;0;2;0;0;0;2;6814;208;1;19;10814;10814;0;0;0;10814;0;0;0;7022;7022;0;0;208;1
1;0;89,84;0;89,84;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1473;220;1;7;1473;1473;0;0;0;1473;0;0;0;1473;1473;0;0;220;1
1;0;67,48;0;67,48;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1324;0;1;0;1324;1324;0;0;0;1324;0;0;0;1324;1324;0;0;0;1
1;0;40,58;40,58;40,58;2;2;0;1;0;1;0;2;1;0;0;0;0;0;0;2;7476;0;1;0;9683;9683;2207;2207;0;7476;1000;1000;0;9683;9683;2207;2207;0;1
1;0;84,39;0;84,39;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;24131;0;2;0;24131;24131;0;0;0;24131;0;0;0;24131;24131;0;0;0;1
1;0;101,23;0;101,23;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1978;0;1;0;1978;1978;0;0;0;1978;0;0;0;1978;1978;0;0;0;1
1;1;1,45;0;1,45;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;2;0;150;2;41;6093;6093;0;0;0;6093;0;0;0;0;0;0;0;150;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3;0;67,81;0;67,81;1;3;2;0;0;3;2;3;0;0;1;0;0;0;0;4;14386;294;1;2;14799;14799;0;0;0;14799;0;0;0;14605;14605;0;0;484;1
1;0;6,42;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;7;-1;1;0;7;7;0;0;0;0;0;0;0;7;7;0;0;0;1
2;2;40,58;8,55;40,58;3;4;3;2;2;2;1;4;1;1;1;2;0;1;2;5;3004;529;2;52;36004;36004;1252;5260;4008;30744;5000;1000;4000;3461;3461;457;457;529;1
4;1;93,9;93,9;40,77;4;5;1;2;0;3;1;5;1;1;2;1;0;0;0;7;11220;10124;2;1;17092;17092;629;2327;1698;14765;2200;500;1700;13380;13380;250;250;10476;1
1;0;129,03;129,03;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;252;-1;1;0;5398;5398;5398;5398;0;0;7000;7000;0;252;252;252;252;0;1
1;0;81;0;81;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;16407;0;1;0;16407;16407;0;0;0;16407;0;0;0;16407;16407;0;0;0;1
1;0;101,71;0;101,71;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;601;0;1;0;601;601;0;0;0;601;0;0;0;601;601;0;0;0;1
1;0;26,97;0;26,97;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1310;189;2;39;7340;7340;0;0;0;7340;0;0;0;1310;1310;0;0;189;1
1;2;5,58;0;5,58;1;3;3;0;0;3;3;3;0;0;0;2;0;1;2;3;442;190;1;9;3957;3957;0;0;0;3957;0;0;0;949;949;0;0;380;1
1;0;86,06;0;86,06;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;4906;0;1;0;4906;4906;0;0;0;4906;0;0;0;4906;4906;0;0;0;1
1;0;57,48;0;57,48;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;10956;0;1;0;10956;10956;0;0;0;10956;0;0;0;10956;10956;0;0;0;1
2;0;34,16;0;34,16;2;2;0;0;0;2;0;1;0;0;2;0;0;0;0;4;1132;1112;1;65;98434;25622;0;0;0;98434;0;0;0;1132;0;0;0;1419;1
1;2;74,29;74,29;0;1;1;0;1;0;0;0;1;0;1;2;2;0;1;2;3;49;-1;1;0;49;49;0;49;49;0;49;0;49;49;49;0;49;0;1
7;0;55,39;52,13;55,39;6;15;0;7;0;8;0;14;5;2;2;0;0;0;0;17;14422;1155,9528;1;7;374831,6486;86033;17563;32970;15407;341861,6486;37482;16882;20600;85648,3482;81009;17539;27946;2734,9528;1
3;2;42,81;39,29;42,81;3;4;0;2;0;2;0;3;2;0;0;2;0;2;2;4;1928;2424;1;18;378629;21558;13429;13429;0;365200;13500;13500;0;2857;929;929;929;2877;1
2;1;11,87;0;11,87;2;2;2;0;0;1;1;2;0;0;0;1;0;0;0;2;2200;0;1;0;2200;2200;0;0;0;2200;0;0;0;2200;2200;0;0;0;1
2;0;31,06;31,06;27,29;2;2;0;1;0;1;0;2;1;0;0;0;0;0;0;2;1631;0;1;0;6695;6695;6617;6617;0;78;10000;10000;0;1709;1709;1631;1631;0;1
7;0;93,97;93,97;37,81;4;10;0;3;0;7;0;10;1;2;5;0;0;0;0;15;4596;1226;1;3;13537;13537;634;3072;2438;10465;3597;1000;2597;8473;8473;0;1597;1719;1
1;0;31,03;0;31,03;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;575;0;2;0;15795;15795;0;0;0;15795;0;0;0;575;575;0;0;0;1
1;0;45,03;0;45,03;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;4460;0;1;0;4460;4460;0;0;0;4460;0;0;0;4460;4460;0;0;0;1
3;0;84,81;0;84,81;2;6;0;0;0;6;0;6;0;0;0;0;0;0;0;6;6895;5502;2;1;17008;17008;0;0;0;17008;0;0;0;17008;17008;0;0;8682;1
2;0;18,52;0;18,52;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;758;363;1;14;9957;9957;0;0;0;9957;0;0;0;1006;1006;0;0;596;1
3;0;35,74;29,23;35,74;3;5;0;1;0;4;0;5;1;0;1;0;0;0;0;6;580;148;1;4;1186;1186;320;320;0;866;500;500;0;1186;1186;320;320;148;1
1;0;81,16;0;81,16;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;26690;567;1;47;26691;26691;0;0;0;26691;0;0;0;26690;26690;0;0;567;1
2;2;22,55;22,55;10,29;2;3;14;1;0;2;13;3;0;1;33;3;0;0;2;36;20;976;1;1;2772;2772;0;982;982;1790;1000;0;1000;20;20;0;0;1040;1
1;0;51,77;0;51,77;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1655;167;1;10;1655;1655;0;0;0;1655;0;0;0;1655;1655;0;0;167;1
2;0;39,97;0;39,97;2;3;0;0;0;3;0;3;0;0;4;0;0;0;0;7;2248;0;2;0;2770;2770;0;0;0;2770;0;0;0;2770;2770;0;0;0;1
3;0;74,65;0;74,65;2;3;0;0;0;3;0;3;0;0;0;0;0;0;0;3;2561;211;1;12;4958;4958;0;0;0;4958;0;0;0;4958;4958;0;0;338;1
3;0;138,48;138,48;39,32;2;3;0;1;0;2;0;3;0;1;1;0;0;0;0;4;1548;151;1;4;2289;2289;0;165;165;2124;165;0;165;2289;2289;0;165;151;1
3;0;32,77;32,71;32,77;2;3;0;1;0;2;0;3;0;1;1;0;0;0;0;4;16379;371;1;16;41988;41988;0;19849;19849;22139;19290;0;19290;16938;16938;0;559;371;1
1;0;115,77;0;115,77;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3787;1446;1;3;3787;3787;0;0;0;3787;0;0;0;3787;3787;0;0;1446;1
1;1;43,32;43,32;0;2;2;0;2;0;0;0;2;1;1;0;1;1;1;1;2;473;-1;1;0;3289;3289;473;3289;2816;0;3300;500;2800;473;473;473;473;0;1
1;0;106,65;106,65;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;7666;-1;2;0;7666;7666;0;7666;7666;0;7666;0;7666;7666;7666;0;7666;0;1
3;1;175,26;175,26;4,84;3;3;1;2;0;1;1;3;0;2;2;1;0;1;1;5;2581;127;2;31;6540;6540;0;2581;2581;3959;5581;0;5581;2581;2581;0;2581;127;1
1;3;3,71;0;3,71;1;1;1;0;0;1;1;1;0;0;0;3;0;3;3;1;214;190;1;23;4335;4335;0;0;0;4335;0;0;0;214;214;0;0;190;1
2;0;51,61;51,61;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;22;-1;1;0;23;23;23;23;0;0;7600;4600;3000;22;22;22;22;0;1
1;0;53,9;53,9;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;75872;-1;1;0;98580;98580;75872;98580;22708;0;64964;50000;14964;98580;98580;75872;98580;0;1
1;0;120,84;120,84;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;2;-1;2;0;2;2;0;2;2;0;2;0;2;2;2;0;2;0;1
1;5;9,61;0;9,61;1;1;2;0;0;1;1;1;0;0;1;5;0;0;0;2;3891;0;1;0;3891;3891;0;0;0;3891;0;0;0;3891;3891;0;0;0;1
3;0;109,77;0;109,77;2;4;0;0;0;4;0;4;0;0;0;0;0;0;0;4;27557;11134;2;1;44461;44461;0;0;0;44461;0;0;0;44461;44461;0;0;17108;1
1;0;129,68;0;129,68;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;5764;360;1;16;5764;5764;0;0;0;5764;0;0;0;5764;5764;0;0;360;1
6;0;66,48;66,48;41,58;4;7;0;3;0;4;0;7;2;1;4;0;0;0;0;11;14318;518;1;43;71487;71487;2383;17897;15514;53590;25483;10483;15000;17686;17686;2383;2856;1345;1
2;0;113,23;49,65;113,23;2;3;0;1;0;2;0;3;1;0;0;0;0;0;0;3;920;277;1;0;966;966;920;920;0;46;1600;1600;0;920;920;920;920;352;1
1;1;43,55;0;43,55;1;1;0;0;0;1;0;1;0;0;4;1;0;1;1;5;959;435;2;2;963;963;0;0;0;963;0;0;0;959;959;0;0;435;1
2;0;140;140;30,58;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;1275;1485;1;1;1986;1986;0;711;711;1275;700;0;700;1275;1275;0;0;1485;1
1;0;17,06;17,03;17,06;2;2;0;1;0;1;0;2;1;0;2;0;0;0;0;4;12289;0;1;0;13744;13744;1455;1455;0;12289;1000;1000;0;13725;13725;1436;1436;0;1
3;1;53,97;53,97;12,52;3;3;0;2;0;1;0;3;1;1;3;1;0;0;0;6;1;112;1;0;501;501;0;501;501;0;1000;500;500;1;1;0;1;112;1
2;2;10,84;0;10,84;2;4;4;0;0;3;3;4;0;0;0;6;1;4;5;4;406;401;1;11;4416;4416;0;0;0;4416;0;0;0;406;406;0;0;603;1
1;0;15,77;0;15,77;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;0;0;1;0;10452;10452;0;0;0;10452;0;0;0;0;0;0;0;0;1
1;0;25,1;0;25,1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;202;0;2;0;202;202;0;0;0;202;0;0;0;202;202;0;0;0;1
1;0;33,87;33,87;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;18;-1;1;0;18;18;0;18;18;0;18;0;18;18;18;0;18;0;1
1;1;31,77;31,77;0;1;1;0;1;0;0;0;1;1;0;1;2;0;2;2;2;1072;-1;1;0;1072;1072;1072;1072;0;0;2700;2700;0;1072;1072;1072;1072;0;1
6;1;36,84;22,68;36,84;3;9;1;2;1;7;0;9;0;2;49;1;0;1;1;59;20561;15132;3;1;53017;53017;0;19674;19674;33343;17000;0;17000;49983;49983;0;16640;15132;1
4;1;31,32;26,68;31,32;3;6;1;2;1;4;0;6;2;0;1;2;0;1;2;7;626;692,9502;1;10;109266,265;109266,265;2072;2072;0;107194,265;2500;2500;0;1874,48;1874,48;218;218;1702,9502;1
4;3;44,94;44,94;44,19;3;10;0;5;0;5;0;10;5;0;5;4;0;1;2;15;3365;353;1;1;23109;23109;16079;16079;0;7030;16900;16900;0;4661;4661;3671;3671;1018;1
1;0;35;35;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;-1;1;0;241;241;241;241;0;0;500;500;0;0;0;0;0;0;1
2;0;179,94;179,94;88,94;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;24262;14312;2;2;24726;24726;0;463;463;24263;500;0;500;24262;24262;0;0;14312;1
2;0;50,03;0;50,03;1;2;1;0;0;2;1;2;0;0;0;0;0;0;0;2;118;236;1;1;3044;3044;0;0;0;3044;0;0;0;151;151;0;0;400;1
2;0;69,26;0;69,26;2;3;0;0;0;3;0;3;0;0;0;0;0;0;0;3;7452;0;1;0;12276;12276;0;0;0;12276;0;0;0;12276;12276;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3;2;36,87;12,55;36,87;3;8;5;3;2;5;3;7;3;0;3;4;1;2;2;11;3249,3253;1101,0372;2;36;330329,2449;30420;1462;1462;0;328867,2449;2500;2500;0;3249,3253;0;0;0;1868,0372;1
2;2;16,65;0;16,65;2;2;0;0;0;2;0;2;0;0;1;2;0;0;1;4;68;1386;1;9;161005;161005;0;0;0;161005;0;0;0;68;68;0;0;1527;1
4;1;134,61;134,61;112,35;2;5;0;1;0;4;0;5;0;1;4;1;0;0;1;9;134;243;1;1;7531;7531;0;2335;2335;5196;3000;0;3000;135;135;0;0;681;1
1;0;77,52;0;77,52;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;747;0;1;0;747;747;0;0;0;747;0;0;0;747;747;0;0;0;1
7;0;84,26;84,26;61;3;15;0;8;0;7;0;15;5;3;10;0;0;0;0;25;109035;19836;2;1;324106;324106;37011;99531;62520;224575;68761;27761;41000;296124;296124;36998;89491;22943;1
2;0;22,65;22,65;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;3496;-1;1;0;3867;3867;3496;3867;371;0;2700;2400;300;3567;3567;3496;3567;0;1
1;0;40,13;0;40,13;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;184;0;1;0;184;184;0;0;0;184;0;0;0;184;184;0;0;0;1
3;6;28,29;0;28,29;1;4;2;0;0;4;2;4;0;0;2;9;1;3;5;6;555;555;1;1;6656;6656;0;0;0;6656;0;0;0;557;557;0;0;937;1
3;10;7,42;0;7,42;2;3;3;0;0;3;3;3;0;0;0;13;1;1;13;3;149;586;1;4;30022;30022;0;0;0;30022;0;0;0;149;149;0;0;976;1
3;0;141,42;141,42;0;2;3;0;3;0;0;0;3;2;1;0;0;0;0;0;3;0;-1;1;0;42;42;42;42;0;0;2800;1300;1500;0;0;0;0;0;1
1;0;114,16;0;114,16;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;0;15,68;0;15,68;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;454;0;1;0;454;454;0;0;0;454;0;0;0;454;454;0;0;0;1
1;0;71,23;0;71,23;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;1449;0;1;0;1449;1449;0;0;0;1449;0;0;0;1449;1449;0;0;0;1
2;3;11,29;0;11,29;1;3;3;0;0;3;3;3;0;0;1;4;1;2;2;4;88;162;1;2;2962;2962;0;0;0;2962;0;0;0;146;146;0;0;283;1
3;0;94,81;94,81;76,71;2;3;0;1;0;2;0;3;0;1;0;0;0;0;0;3;943;812;2;1;2112;2112;0;705;705;1407;700;0;700;1408;1408;0;1;812;1
3;3;102,1;36,87;102,1;4;5;1;3;1;2;0;5;2;1;2;3;2;2;3;7;4420;46;1;1;16795;16795;3458;12339;8881;4456;14900;3200;11700;6207;6207;820;1751;46;1
1;0;27,23;27,23;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1090;-1;1;0;1497;1497;1497;1497;0;0;2000;2000;0;1090;1090;1090;1090;0;1
1;1;60,06;50,35;60,06;3;3;1;1;0;2;1;2;1;0;0;1;0;0;0;3;1162;936,5144;4;37;104358,159;19534;192;192;0;104166,159;500;500;0;2329,3318;1184;22;22;1453,5144;1
3;0;123,52;39,45;123,52;2;4;0;1;0;3;0;4;1;0;2;0;0;0;0;6;6016;1694;1;4;13478;13478;3602;3602;0;9876;3500;3500;0;9876;9876;0;0;1694;1
2;3;14,03;14,03;5,1;2;2;1;1;0;1;1;2;1;0;0;3;1;2;3;2;174;56;1;9;789;789;277;277;0;512;2300;2300;0;174;174;174;174;56;1
3;2;98,74;98,74;56,87;3;5;0;3;0;2;0;5;2;1;2;2;0;1;2;7;1524;279;2;4;21528;21528;5942;11875;5933;9653;13100;7100;6000;1720;1720;1720;1720;364;1
1;1;12,71;7,35;12,71;2;3;2;1;1;2;1;3;1;0;0;1;0;0;1;3;1533;619;1;1;26767;26767;1105;1105;0;25662;1000;1000;0;1710;1710;177;177;808;1
3;0;78,55;69,71;78,55;3;5;0;1;0;4;0;5;1;0;9;0;0;0;0;14;9498;3515;1;3;21869;21869;1573;1573;0;20296;1800;1800;0;21869;21869;1573;1573;3766;1
3;0;28,06;0;28,06;2;3;0;0;0;3;0;3;0;0;3;0;0;0;0;6;7994;61;1;1;8324;8324;0;0;0;8324;0;0;0;8324;8324;0;0;61;1
